"player","team","stat","threshold","threshold_label","probability","probability_percent","american_odds","under_probability","under_probability_percent","under_american_odds"
Rhyne Howard,ATL,PR,19,"19+",0.4544,45.44,120,0.5456,54.56,-120
Stephanie Talbot,NYL,PR,3,"3+",0.4539,45.39,120,0.5461,54.61,-120
NaLyssa Smith,LVA,PA,9,"9+",0.4534,45.34,121,0.5466,54.66,-121
Maya Caldwell,ATL,PA,7,"7+",0.4533,45.33,121,0.5467,54.67,-121
Lucy Olsen,WAS,PA,4,"4+",0.4533,45.33,121,0.5467,54.67,-121
Rachel Banham,CHI,Rebounds,2,"2+",0.4529,45.29,121,0.5471,54.71,-121
Alyssa Thomas,PHX,Rebounds,10,"10+",0.4513,45.13,122,0.5487,54.87,-122
Kamilla Cardoso,CHI,PR,21,"21+",0.4508,45.08,122,0.5492,54.92,-122
Leonie Fiebich,NYL,PR,12,"12+",0.4504,45.04,122,0.5496,54.96,-122
Aneesah Morrow,CON,PRA,17,"17+",0.4504,45.04,122,0.5496,54.96,-122
Courtney Williams,MIN,Rebounds,4,"4+",0.4498,44.98,122,0.5502,55.02,-122
Alyssa Thomas,PHX,Points,19,"19+",0.4496,44.96,122,0.5504,55.04,-122
Jewell Loyd,LVA,Rebounds,2,"2+",0.4495,44.95,122,0.5505,55.05,-122
NaLyssa Smith,LVA,PRA,17,"17+",0.4494,44.94,123,0.5506,55.06,-123
Sabrina Ionescu,NYL,Points,22,"22+",0.4494,44.94,123,0.5506,55.06,-123
Jackie Young,LVA,PRA,29,"29+",0.4492,44.92,123,0.5508,55.08,-123
Hailey Van Lith,CHI,PA,2,"2+",0.4492,44.92,123,0.5508,55.08,-123
Natisha Hiedeman,MIN,PR,8,"8+",0.4490,44.90,123,0.5510,55.10,-123
Kayla McBride,MIN,Points,13,"13+",0.4490,44.90,123,0.5510,55.10,-123
Naz Hillmon,ATL,PRA,18,"18+",0.4488,44.88,123,0.5512,55.12,-123
Marina Mabrey,CON,PR,20,"20+",0.4484,44.84,123,0.5516,55.16,-123
Marina Mabrey,CON,PA,20,"20+",0.4484,44.84,123,0.5516,55.16,-123
DeWanna Bonner,PHX,Points,12,"12+",0.4483,44.83,123,0.5517,55.17,-123
Marine Johannes,NYL,Points,7,"7+",0.4482,44.82,123,0.5518,55.18,-123
Allisha Gray,ATL,Points,17,"17+",0.4479,44.79,123,0.5521,55.21,-123
Sabrina Ionescu,NYL,RA,10,"10+",0.4478,44.78,123,0.5522,55.22,-123
Aneesah Morrow,CON,Points,9,"9+",0.4476,44.76,123,0.5524,55.24,-123
Naz Hillmon,ATL,Points,9,"9+",0.4476,44.76,123,0.5524,55.24,-123
Alexa Held,PHX,Points,1,"1+",0.4472,44.72,124,0.5528,55.28,-124
A'ja Wilson,LVA,PA,30,"30+",0.4471,44.71,124,0.5529,55.29,-124
Rebecca Allen,CHI,Points,3,"3+",0.4470,44.70,124,0.5530,55.30,-124
Sonia Citron,WAS,PR,21,"21+",0.4470,44.70,124,0.5530,55.30,-124
Angel Reese,CHI,Points,13,"13+",0.4469,44.69,124,0.5531,55.31,-124
Elizabeth Williams,CHI,Points,11,"11+",0.4465,44.65,124,0.5535,55.35,-124
Natisha Hiedeman,MIN,RA,3,"3+",0.4465,44.65,124,0.5535,55.35,-124
Emma Meesseman,NYL,PRA,24,"24+",0.4461,44.61,124,0.5539,55.39,-124
Kamilla Cardoso,CHI,Points,12,"12+",0.4458,44.58,124,0.5542,55.42,-124
Jackie Young,LVA,PR,23,"23+",0.4458,44.58,124,0.5542,55.42,-124
Emma Meesseman,NYL,Rebounds,6,"6+",0.4458,44.58,124,0.5542,55.42,-124
Te-Hina Paopao,ATL,PA,10,"10+",0.4457,44.57,124,0.5543,55.43,-124
Natasha Cloud,NYL,Points,11,"11+",0.4455,44.55,124,0.5545,55.45,-124
Kathryn Westbeld,PHX,PR,4,"4+",0.4455,44.55,124,0.5545,55.45,-124
Natisha Hiedeman,MIN,PRA,10,"10+",0.4451,44.51,125,0.5549,55.49,-125
Leila Lacan,CON,RA,9,"9+",0.4448,44.48,125,0.5552,55.52,-125
Maya Caldwell,ATL,PRA,10,"10+",0.4447,44.47,125,0.5553,55.53,-125
Lindsay Allen,CON,RA,1,"1+",0.4444,44.44,125,0.5556,55.56,-125
Satou Sabally,PHX,PR,22,"22+",0.4441,44.41,125,0.5559,55.59,-125
Marina Mabrey,CON,Points,16,"16+",0.4440,44.40,125,0.5560,55.60,-125
Sonia Citron,WAS,Rebounds,3,"3+",0.4437,44.37,125,0.5563,55.63,-125
Marine Johannes,NYL,PR,9,"9+",0.4436,44.36,125,0.5564,55.64,-125
Kiah Stokes,LVA,Rebounds,2,"2+",0.4435,44.35,125,0.5565,55.65,-125
Kiki Iriafen,WAS,Rebounds,10,"10+",0.4433,44.33,126,0.5567,55.67,-126
Natasha Cloud,NYL,PR,15,"15+",0.4431,44.31,126,0.5569,55.69,-126
Angel Reese,CHI,PA,15,"15+",0.4430,44.30,126,0.5570,55.70,-126
Satou Sabally,PHX,PRA,25,"25+",0.4430,44.30,126,0.5570,55.70,-126
Kahleah Copper,PHX,Points,19,"19+",0.4429,44.29,126,0.5571,55.71,-126
Jade Melbourne,WAS,PR,9,"9+",0.4428,44.28,126,0.5572,55.72,-126
A'ja Wilson,LVA,Points,28,"28+",0.4425,44.25,126,0.5575,55.75,-126
Sami Whitcomb,PHX,PRA,13,"13+",0.4425,44.25,126,0.5575,55.75,-126
Alyssa Thomas,PHX,Assists,9,"9+",0.4424,44.24,126,0.5576,55.76,-126
Sami Whitcomb,PHX,PA,10,"10+",0.4424,44.24,126,0.5576,55.76,-126
Alysha Clark,WAS,Rebounds,2,"2+",0.4422,44.22,126,0.5578,55.78,-126
Bria Hartley,CON,PR,6,"6+",0.4420,44.20,126,0.5580,55.80,-126
Kahleah Copper,PHX,PRA,25,"25+",0.4415,44.15,127,0.5585,55.85,-127
Bria Hartley,CON,PRA,8,"8+",0.4399,43.99,127,0.5601,56.01,-127
Leila Lacan,CON,Rebounds,3,"3+",0.4390,43.90,128,0.5610,56.10,-128
Saniya Rivers,CON,PRA,16,"16+",0.4387,43.87,128,0.5613,56.13,-128
Kennedy Burke,NYL,"3-Pointers",1,"1+",0.4386,43.86,128,0.5614,56.14,-128
Te-Hina Paopao,ATL,PR,9,"9+",0.4386,43.86,128,0.5614,56.14,-128
Ariel Atkins,CHI,Rebounds,5,"5+",0.4386,43.86,128,0.5614,56.14,-128
Alyssa Thomas,PHX,PR,29,"29+",0.4385,43.85,128,0.5615,56.15,-128
Lindsay Allen,CON,PRA,2,"2+",0.4381,43.81,128,0.5619,56.19,-128
Ariel Atkins,CHI,Assists,4,"4+",0.4381,43.81,128,0.5619,56.19,-128
Leonie Fiebich,NYL,Rebounds,4,"4+",0.4378,43.78,128,0.5622,56.22,-128
DeWanna Bonner,PHX,PRA,17,"17+",0.4378,43.78,128,0.5622,56.22,-128
Rebecca Allen,CHI,PRA,5,"5+",0.4375,43.75,129,0.5625,56.25,-129
A'ja Wilson,LVA,RA,19,"19+",0.4372,43.72,129,0.5628,56.28,-129
Bria Hartley,CON,Points,5,"5+",0.4369,43.69,129,0.5631,56.31,-129
Kiana Williams,PHX,PR,1,"1+",0.4365,43.65,129,0.5635,56.35,-129
Shakira Austin,WAS,Points,13,"13+",0.4364,43.64,129,0.5636,56.36,-129
Rhyne Howard,ATL,PA,19,"19+",0.4356,43.56,130,0.5644,56.44,-130
Lucy Olsen,WAS,PRA,5,"5+",0.4353,43.53,130,0.5647,56.47,-130
Aaliyah Nye,LVA,Points,2,"2+",0.4348,43.48,130,0.5652,56.52,-130
Bria Hartley,CON,PA,7,"7+",0.4343,43.43,130,0.5657,56.57,-130
Bridget Carleton,MIN,Assists,1,"1+",0.4342,43.42,130,0.5658,56.58,-130
Elizabeth Williams,CHI,PA,14,"14+",0.4341,43.41,130,0.5659,56.59,-130
Kiki Iriafen,WAS,Points,20,"20+",0.4340,43.40,130,0.5660,56.60,-130
Natisha Hiedeman,MIN,Points,7,"7+",0.4340,43.40,130,0.5660,56.60,-130
Maria Kliundikova,MIN,RA,2,"2+",0.4339,43.39,130,0.5661,56.61,-130
Natisha Hiedeman,MIN,PA,9,"9+",0.4337,43.37,131,0.5663,56.63,-131
Sabrina Ionescu,NYL,PRA,32,"32+",0.4333,43.33,131,0.5667,56.67,-131
Sami Whitcomb,PHX,Points,8,"8+",0.4333,43.33,131,0.5667,56.67,-131
Sug Sutton,WAS,"3-Pointers",1,"1+",0.4329,43.29,131,0.5671,56.71,-131
Olivia Nelson-Ododa,CON,PRA,14,"14+",0.4328,43.28,131,0.5672,56.72,-131
Kahleah Copper,PHX,Rebounds,4,"4+",0.4326,43.26,131,0.5674,56.74,-131
Alyssa Thomas,PHX,PA,28,"28+",0.4322,43.22,131,0.5678,56.78,-131
NaLyssa Smith,LVA,Rebounds,8,"8+",0.4321,43.21,131,0.5679,56.79,-131
Kiana Williams,PHX,PA,1,"1+",0.4319,43.19,132,0.5681,56.81,-132
Sami Whitcomb,PHX,PR,11,"11+",0.4316,43.16,132,0.5684,56.84,-132
NaLyssa Smith,LVA,Points,9,"9+",0.4315,43.15,132,0.5685,56.85,-132
Jewell Loyd,LVA,Points,15,"15+",0.4315,43.15,132,0.5685,56.85,-132
Tina Charles,CON,PR,19,"19+",0.4314,43.14,132,0.5686,56.86,-132
Saniya Rivers,CON,PR,13,"13+",0.4313,43.13,132,0.5687,56.87,-132
Naz Hillmon,ATL,RA,9,"9+",0.4306,43.06,132,0.5694,56.94,-132
Napheesa Collier,MIN,PRA,19,"19+",0.4304,43.04,132,0.5696,56.96,-132
Aneesah Morrow,CON,PR,17,"17+",0.4303,43.03,132,0.5697,56.97,-132
Sug Sutton,WAS,PRA,16,"16+",0.4303,43.03,132,0.5697,56.97,-132
Sika Kone,ATL,PRA,1,"1+",0.4298,42.98,133,0.5702,57.02,-133
Jackie Young,LVA,PA,24,"24+",0.4293,42.93,133,0.5707,57.07,-133
Kahleah Copper,PHX,PR,23,"23+",0.4290,42.90,133,0.5710,57.10,-133
Jade Melbourne,WAS,PRA,12,"12+",0.4289,42.89,133,0.5711,57.11,-133
Brionna Jones,ATL,PRA,19,"19+",0.4288,42.88,133,0.5712,57.12,-133
Tina Charles,CON,Points,14,"14+",0.4288,42.88,133,0.5712,57.12,-133
Rachel Banham,CHI,PRA,13,"13+",0.4287,42.87,133,0.5713,57.13,-133
Napheesa Collier,MIN,PR,17,"17+",0.4287,42.87,133,0.5713,57.13,-133
Maria Kliundikova,MIN,PA,4,"4+",0.4287,42.87,133,0.5713,57.13,-133
Leila Lacan,CON,Points,13,"13+",0.4285,42.85,133,0.5715,57.15,-133
Brittney Griner,ATL,Rebounds,5,"5+",0.4283,42.83,133,0.5717,57.17,-133
Jewell Loyd,LVA,RA,4,"4+",0.4282,42.82,134,0.5718,57.18,-134
Hailey Van Lith,CHI,PR,2,"2+",0.4282,42.82,134,0.5718,57.18,-134
Leila Lacan,CON,PA,19,"19+",0.4280,42.80,134,0.5720,57.20,-134
Jewell Loyd,LVA,PA,17,"17+",0.4277,42.77,134,0.5723,57.23,-134
Aneesah Morrow,CON,RA,8,"8+",0.4270,42.70,134,0.5730,57.30,-134
Jade Melbourne,WAS,Points,7,"7+",0.4261,42.61,135,0.5739,57.39,-135
Jonquel Jones,NYL,Rebounds,10,"10+",0.4261,42.61,135,0.5739,57.39,-135
DeWanna Bonner,PHX,RA,5,"5+",0.4260,42.60,135,0.5740,57.40,-135
Jonquel Jones,NYL,Points,15,"15+",0.4258,42.58,135,0.5742,57.42,-135
Kia Nurse,CHI,PA,5,"5+",0.4258,42.58,135,0.5742,57.42,-135
Jackie Young,LVA,Points,18,"18+",0.4257,42.57,135,0.5743,57.43,-135
Kathryn Westbeld,PHX,RA,2,"2+",0.4256,42.56,135,0.5744,57.44,-135
NaLyssa Smith,LVA,PR,17,"17+",0.4251,42.51,135,0.5749,57.49,-135
Brionna Jones,ATL,PA,13,"13+",0.4250,42.50,135,0.5750,57.50,-135
Chelsea Gray,LVA,PR,14,"14+",0.4250,42.50,135,0.5750,57.50,-135
Brittney Griner,ATL,PA,15,"15+",0.4249,42.49,135,0.5751,57.51,-135
Shakira Austin,WAS,PA,15,"15+",0.4249,42.49,135,0.5751,57.51,-135
Rachel Banham,CHI,PR,11,"11+",0.4248,42.48,135,0.5752,57.52,-135
Bridget Carleton,MIN,PA,6,"6+",0.4245,42.45,136,0.5755,57.55,-136
Kierstan Bell,LVA,PRA,7,"7+",0.4244,42.44,136,0.5756,57.56,-136
Sevgi Uzun,CHI,PR,6,"6+",0.4241,42.41,136,0.5759,57.59,-136
Chelsea Gray,LVA,PRA,22,"22+",0.4237,42.37,136,0.5763,57.63,-136
Olivia Nelson-Ododa,CON,PR,13,"13+",0.4233,42.33,136,0.5767,57.67,-136
Elizabeth Williams,CHI,Assists,3,"3+",0.4228,42.28,137,0.5772,57.72,-137
Emily Engstler,WAS,Points,6,"6+",0.4228,42.28,137,0.5772,57.72,-137
Kiki Iriafen,WAS,Assists,4,"4+",0.4226,42.26,137,0.5774,57.74,-137
Rhyne Howard,ATL,Points,16,"16+",0.4223,42.23,137,0.5777,57.77,-137
A'ja Wilson,LVA,PRA,47,"47+",0.4223,42.23,137,0.5777,57.77,-137
Emma Meesseman,NYL,Points,16,"16+",0.4219,42.19,137,0.5781,57.81,-137
Maria Kliundikova,MIN,PRA,6,"6+",0.4218,42.18,137,0.5782,57.82,-137
Alanna Smith,MIN,PA,15,"15+",0.4216,42.16,137,0.5784,57.84,-137
Jewell Loyd,LVA,PR,17,"17+",0.4211,42.11,137,0.5789,57.89,-137
Alyssa Thomas,PHX,PRA,38,"38+",0.4208,42.08,138,0.5792,57.92,-138
Bria Hartley,CON,Assists,2,"2+",0.4207,42.07,138,0.5793,57.93,-138
Kiki Iriafen,WAS,Double Double,1,Double Double,0.4206,42.06,138,0.5794,57.94,-138
Leonie Fiebich,NYL,PA,11,"11+",0.4203,42.03,138,0.5797,57.97,-138
Brionna Jones,ATL,PR,17,"17+",0.4201,42.01,138,0.5799,57.99,-138
Saniya Rivers,CON,PA,14,"14+",0.4199,41.99,138,0.5801,58.01,-138
Jewell Loyd,LVA,PRA,19,"19+",0.4198,41.98,138,0.5802,58.02,-138
Sabrina Ionescu,NYL,PR,27,"27+",0.4198,41.98,138,0.5802,58.02,-138
Shakira Austin,WAS,PR,20,"20+",0.4194,41.94,138,0.5806,58.06,-138
Rachel Banham,CHI,Assists,2,"2+",0.4194,41.94,138,0.5806,58.06,-138
DeWanna Bonner,PHX,PA,13,"13+",0.4193,41.93,138,0.5807,58.07,-138
Aaliyah Nye,LVA,RA,2,"2+",0.4193,41.93,138,0.5807,58.07,-138
Te-Hina Paopao,ATL,PRA,12,"12+",0.4191,41.91,139,0.5809,58.09,-139
Ariel Atkins,CHI,RA,9,"9+",0.4188,41.88,139,0.5812,58.12,-139
Jonquel Jones,NYL,PR,25,"25+",0.4187,41.87,139,0.5813,58.13,-139
Marine Johannes,NYL,PRA,11,"11+",0.4186,41.86,139,0.5814,58.14,-139
Jessica Shepard,MIN,Points,8,"8+",0.4186,41.86,139,0.5814,58.14,-139
Kiki Iriafen,WAS,PA,24,"24+",0.4184,41.84,139,0.5816,58.16,-139
Alyssa Thomas,PHX,RA,19,"19+",0.4182,41.82,139,0.5818,58.18,-139
Angel Reese,CHI,Double Double,1,Double Double,0.4180,41.80,139,0.5820,58.20,-139
Courtney Williams,MIN,Points,14,"14+",0.4180,41.80,139,0.5820,58.20,-139
Rachel Banham,CHI,PA,11,"11+",0.4179,41.79,139,0.5821,58.21,-139
Bridget Carleton,MIN,Points,5,"5+",0.4176,41.76,139,0.5824,58.24,-139
Sevgi Uzun,CHI,Assists,3,"3+",0.4175,41.75,140,0.5825,58.25,-140
Allisha Gray,ATL,PRA,25,"25+",0.4173,41.73,140,0.5827,58.27,-140
Courtney Williams,MIN,PA,20,"20+",0.4171,41.71,140,0.5829,58.29,-140
Alanna Smith,MIN,Points,12,"12+",0.4170,41.70,140,0.5830,58.30,-140
Alysha Clark,WAS,PRA,8,"8+",0.4167,41.67,140,0.5833,58.33,-140
DiJonai Carrington,MIN,Points,6,"6+",0.4167,41.67,140,0.5833,58.33,-140
Alanna Smith,MIN,PR,17,"17+",0.4166,41.66,140,0.5834,58.34,-140
Saniya Rivers,CON,Points,11,"11+",0.4166,41.66,140,0.5834,58.34,-140
Jessica Shepard,MIN,PA,10,"10+",0.4166,41.66,140,0.5834,58.34,-140
Alexa Held,PHX,PRA,2,"2+",0.4161,41.61,140,0.5839,58.39,-140
Alanna Smith,MIN,PRA,20,"20+",0.4155,41.55,141,0.5845,58.45,-141
Marine Johannes,NYL,PA,9,"9+",0.4154,41.54,141,0.5846,58.46,-141
Sug Sutton,WAS,PA,14,"14+",0.4152,41.52,141,0.5848,58.48,-141
Emma Meesseman,NYL,PR,22,"22+",0.4147,41.47,141,0.5853,58.53,-141
Kennedy Burke,NYL,Rebounds,2,"2+",0.4144,41.44,141,0.5856,58.56,-141
Alysha Clark,WAS,PA,6,"6+",0.4140,41.40,142,0.5860,58.60,-142
Sika Kone,ATL,PR,1,"1+",0.4139,41.39,142,0.5861,58.61,-142
Sonia Citron,WAS,PA,22,"22+",0.4134,41.34,142,0.5866,58.66,-142
Ariel Atkins,CHI,Points,16,"16+",0.4130,41.30,142,0.5870,58.70,-142
Jade Melbourne,WAS,PA,10,"10+",0.4127,41.27,142,0.5873,58.73,-142
Kiki Iriafen,WAS,RA,14,"14+",0.4126,41.26,142,0.5874,58.74,-142
Aaliyah Edwards,CON,PA,8,"8+",0.4125,41.25,142,0.5875,58.75,-142
Naz Hillmon,ATL,PA,12,"12+",0.4117,41.17,143,0.5883,58.83,-143
Kiki Iriafen,WAS,PR,30,"30+",0.4114,41.14,143,0.5886,58.86,-143
Brionna Jones,ATL,Points,11,"11+",0.4113,41.13,143,0.5887,58.87,-143
Allisha Gray,ATL,RA,8,"8+",0.4113,41.13,143,0.5887,58.87,-143
Rachel Banham,CHI,Points,9,"9+",0.4111,41.11,143,0.5889,58.89,-143
Stephanie Talbot,NYL,PA,3,"3+",0.4105,41.05,144,0.5895,58.95,-144
DiJonai Carrington,MIN,PA,7,"7+",0.4104,41.04,144,0.5896,58.96,-144
Angel Reese,CHI,PR,24,"24+",0.4093,40.93,144,0.5907,59.07,-144
Michaela Onyenwere,CHI,RA,3,"3+",0.4091,40.91,144,0.5909,59.09,-144
Kiana Williams,PHX,Points,1,"1+",0.4088,40.88,145,0.5912,59.12,-145
Rhyne Howard,ATL,Rebounds,4,"4+",0.4087,40.87,145,0.5913,59.13,-145
Leila Lacan,CON,PRA,22,"22+",0.4085,40.85,145,0.5915,59.15,-145
Rhyne Howard,ATL,PRA,23,"23+",0.4085,40.85,145,0.5915,59.15,-145
Jonquel Jones,NYL,PA,19,"19+",0.4082,40.82,145,0.5918,59.18,-145
Sabrina Ionescu,NYL,Rebounds,5,"5+",0.4081,40.81,145,0.5919,59.19,-145
Brittney Griner,ATL,PRA,20,"20+",0.4079,40.79,145,0.5921,59.21,-145
Angel Reese,CHI,PRA,26,"26+",0.4077,40.77,145,0.5923,59.23,-145
Natasha Mack,PHX,PR,10,"10+",0.4074,40.74,145,0.5926,59.26,-145
Dana Evans,LVA,PA,5,"5+",0.4066,40.66,146,0.5934,59.34,-146
Satou Sabally,PHX,RA,9,"9+",0.4064,40.64,146,0.5936,59.36,-146
Sevgi Uzun,CHI,PRA,9,"9+",0.4064,40.64,146,0.5936,59.36,-146
Jade Melbourne,WAS,Assists,3,"3+",0.4063,40.63,146,0.5937,59.37,-146
Jonquel Jones,NYL,RA,14,"14+",0.4058,40.58,146,0.5942,59.42,-146
Satou Sabally,PHX,Points,17,"17+",0.4056,40.56,147,0.5944,59.44,-147
Leila Lacan,CON,PR,16,"16+",0.4050,40.50,147,0.5950,59.50,-147
Allisha Gray,ATL,PA,20,"20+",0.4047,40.47,147,0.5953,59.53,-147
Tina Charles,CON,PRA,21,"21+",0.4046,40.46,147,0.5954,59.54,-147
Ariel Atkins,CHI,PR,21,"21+",0.4045,40.45,147,0.5955,59.55,-147
Satou Sabally,PHX,PA,20,"20+",0.4044,40.44,147,0.5956,59.56,-147
Napheesa Collier,MIN,"3-Pointers",1,"1+",0.4044,40.44,147,0.5956,59.56,-147
Sabrina Ionescu,NYL,PA,28,"28+",0.4044,40.44,147,0.5956,59.56,-147
Satou Sabally,PHX,Rebounds,6,"6+",0.4043,40.43,147,0.5957,59.57,-147
Olivia Nelson-Ododa,CON,PA,10,"10+",0.4041,40.41,147,0.5959,59.59,-147
Kamilla Cardoso,CHI,PRA,25,"25+",0.4040,40.40,148,0.5960,59.60,-148
Jessica Shepard,MIN,Assists,2,"2+",0.4039,40.39,148,0.5961,59.61,-148
DeWanna Bonner,PHX,PR,17,"17+",0.4036,40.36,148,0.5964,59.64,-148
Natasha Mack,PHX,PRA,11,"11+",0.4033,40.33,148,0.5967,59.67,-148
Kalani Brown,PHX,RA,1,"1+",0.4031,40.31,148,0.5969,59.69,-148
Shakira Austin,WAS,PRA,22,"22+",0.4029,40.29,148,0.5971,59.71,-148
Nia Coffey,ATL,PA,5,"5+",0.4027,40.27,148,0.5973,59.73,-148
Courtney Williams,MIN,PRA,24,"24+",0.4023,40.23,149,0.5977,59.77,-149
Naz Hillmon,ATL,PR,16,"16+",0.4020,40.20,149,0.5980,59.80,-149
Aaliyah Edwards,CON,PRA,11,"11+",0.4019,40.19,149,0.5981,59.81,-149
Marina Mabrey,CON,PRA,25,"25+",0.4016,40.16,149,0.5984,59.84,-149
Tina Charles,CON,PA,16,"16+",0.4016,40.16,149,0.5984,59.84,-149
Tina Charles,CON,RA,7,"7+",0.4016,40.16,149,0.5984,59.84,-149
Kahleah Copper,PHX,PA,22,"22+",0.4008,40.08,150,0.5992,59.92,-150
A'ja Wilson,LVA,PA,31,"31+",0.4006,40.06,150,0.5994,59.94,-150
Courtney Williams,MIN,PR,18,"18+",0.4001,40.01,150,0.5999,59.99,-150
Jessica Shepard,MIN,PR,14,"14+",0.4001,40.01,150,0.5999,59.99,-150
Sonia Citron,WAS,PRA,25,"25+",0.4001,40.01,150,0.5999,59.99,-150
Nia Coffey,ATL,PR,7,"7+",0.3999,39.99,150,0.6001,60.01,-150
Leonie Fiebich,NYL,PRA,15,"15+",0.3998,39.98,150,0.6002,60.02,-150
Ariel Atkins,CHI,PA,20,"20+",0.3997,39.97,150,0.6003,60.03,-150
Napheesa Collier,MIN,PA,16,"16+",0.3992,39.92,151,0.6008,60.08,-151
Kennedy Burke,NYL,PA,9,"9+",0.3991,39.91,151,0.6009,60.09,-151
Jonquel Jones,NYL,PRA,29,"29+",0.3988,39.88,151,0.6012,60.12,-151
Aaliyah Edwards,CON,Rebounds,3,"3+",0.3988,39.88,151,0.6012,60.12,-151
Kayla McBride,MIN,PRA,19,"19+",0.3988,39.88,151,0.6012,60.12,-151
Lindsay Allen,CON,PA,2,"2+",0.3986,39.86,151,0.6014,60.14,-151
Nia Coffey,ATL,PRA,8,"8+",0.3986,39.86,151,0.6014,60.14,-151
Kiki Iriafen,WAS,PRA,34,"34+",0.3983,39.83,151,0.6017,60.17,-151
Chelsea Gray,LVA,Points,11,"11+",0.3981,39.81,151,0.6019,60.19,-151
Aneesah Morrow,CON,Rebounds,8,"8+",0.3981,39.81,151,0.6019,60.19,-151
Sonia Citron,WAS,Points,19,"19+",0.3979,39.79,151,0.6021,60.21,-151
Marina Mabrey,CON,PR,21,"21+",0.3971,39.71,152,0.6029,60.29,-152
Chelsea Gray,LVA,RA,12,"12+",0.3968,39.68,152,0.6032,60.32,-152
Angel Reese,CHI,RA,13,"13+",0.3967,39.67,152,0.6033,60.33,-152
Sug Sutton,WAS,PR,11,"11+",0.3965,39.65,152,0.6035,60.35,-152
Jonquel Jones,NYL,Assists,4,"4+",0.3959,39.59,153,0.6041,60.41,-153
Angel Reese,CHI,Rebounds,11,"11+",0.3959,39.59,153,0.6041,60.41,-153
Rhyne Howard,ATL,PR,20,"20+",0.3959,39.59,153,0.6041,60.41,-153
Natasha Cloud,NYL,PA,16,"16+",0.3958,39.58,153,0.6042,60.42,-153
Olivia Nelson-Ododa,CON,Points,9,"9+",0.3952,39.52,153,0.6048,60.48,-153
Maria Kliundikova,MIN,Points,4,"4+",0.3950,39.50,153,0.6050,60.50,-153
Nia Coffey,ATL,Points,4,"4+",0.3950,39.50,153,0.6050,60.50,-153
Maria Kliundikova,MIN,PR,6,"6+",0.3949,39.49,153,0.6051,60.51,-153
Te-Hina Paopao,ATL,Assists,3,"3+",0.3948,39.48,153,0.6052,60.52,-153
Brittney Griner,ATL,Points,14,"14+",0.3948,39.48,153,0.6052,60.52,-153
Natasha Cloud,NYL,PRA,20,"20+",0.3948,39.48,153,0.6052,60.52,-153
Michaela Onyenwere,CHI,PA,7,"7+",0.3948,39.48,153,0.6052,60.52,-153
Elizabeth Williams,CHI,PR,22,"22+",0.3944,39.44,154,0.6056,60.56,-154
Hailey Van Lith,CHI,PRA,3,"3+",0.3943,39.43,154,0.6057,60.57,-154
Aneesah Morrow,CON,PA,10,"10+",0.3940,39.40,154,0.6060,60.60,-154
Ariel Atkins,CHI,PRA,25,"25+",0.3936,39.36,154,0.6064,60.64,-154
A'ja Wilson,LVA,Points,29,"29+",0.3935,39.35,154,0.6065,60.65,-154
Marina Mabrey,CON,PA,21,"21+",0.3935,39.35,154,0.6065,60.65,-154
Te-Hina Paopao,ATL,Points,8,"8+",0.3931,39.31,154,0.6069,60.69,-154
Napheesa Collier,MIN,Points,14,"14+",0.3931,39.31,154,0.6069,60.69,-154
Leonie Fiebich,NYL,Points,9,"9+",0.3930,39.30,154,0.6070,60.70,-154
Emily Engstler,WAS,PRA,12,"12+",0.3925,39.25,155,0.6075,60.75,-155
Dana Evans,LVA,PR,4,"4+",0.3920,39.20,155,0.6080,60.80,-155
Maya Caldwell,ATL,Rebounds,3,"3+",0.3920,39.20,155,0.6080,60.80,-155
Sabrina Ionescu,NYL,Points,23,"23+",0.3912,39.12,156,0.6088,60.88,-156
Kamilla Cardoso,CHI,RA,13,"13+",0.3906,39.06,156,0.6094,60.94,-156
Stephanie Talbot,NYL,RA,3,"3+",0.3904,39.04,156,0.6096,60.96,-156
Jackie Young,LVA,RA,12,"12+",0.3903,39.03,156,0.6097,60.97,-156
Kayla McBride,MIN,PA,17,"17+",0.3903,39.03,156,0.6097,60.97,-156
Jackie Young,LVA,PRA,30,"30+",0.3903,39.03,156,0.6097,60.97,-156
Jessica Shepard,MIN,PRA,16,"16+",0.3899,38.99,156,0.6101,61.01,-156
Kalani Brown,PHX,Rebounds,1,"1+",0.3896,38.96,157,0.6104,61.04,-157
Marina Mabrey,CON,Points,17,"17+",0.3895,38.95,157,0.6105,61.05,-157
Kamilla Cardoso,CHI,PA,16,"16+",0.3894,38.94,157,0.6106,61.06,-157
Kathryn Westbeld,PHX,PRA,5,"5+",0.3889,38.89,157,0.6111,61.11,-157
Aneesah Morrow,CON,PRA,18,"18+",0.3886,38.86,157,0.6114,61.14,-157
Kia Nurse,CHI,Points,4,"4+",0.3881,38.81,158,0.6119,61.19,-158
Stefanie Dolson,WAS,PA,3,"3+",0.3880,38.80,158,0.6120,61.20,-158
Jackie Young,LVA,PR,24,"24+",0.3877,38.77,158,0.6123,61.23,-158
Rebecca Allen,CHI,PA,4,"4+",0.3873,38.73,158,0.6127,61.27,-158
Lindsay Allen,CON,Points,1,"1+",0.3872,38.72,158,0.6128,61.28,-158
Michaela Onyenwere,CHI,Points,6,"6+",0.3860,38.60,159,0.6140,61.40,-159
