EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyFG3A,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls Drawn,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ShortMidRangeFGM,PenaltyArc3FGA,ShortMidRangeAssists,OffThreePtRebounds,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,SecondChanceAtRimFGA,FTDefRebounds,SelfOReb,LostBallSteals,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,DefFTReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,PenaltyFG3M,PtsPutbacks,LongMidRangeAssists,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,LongMidRangeFGM,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PtsUnassisted3s,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGM,Loose Ball Fouls,PenaltyArc3Accuracy,Arc3PctBlocked,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,BlockedLongMidRange,StepOutOfBoundsTurnovers,Charge Fouls,BlockedCorner3
204323,1611661319,Cheyenne Parker-Tyus,Cheyenne Parker-Tyus,204323,LVA,-285.0000000000001,-5.0,-4.0,33,32,4.0,6.0,2.0,65,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,4.0,30,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,1.0,0.5,0.0,1.0,0.25,0.0,0.0,17.142857142857142,0.0,0.0,0.18181818181818182,0.0,0.3333333333333333,0.23529411764705882,0.0,0.0,0.0,0.2,0.5,1.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.5387875,0.4145,0.7311,0.0,0.0,0.0,0.0,0.5,3.366666666666667,24.9,0.12121212121212122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627675,1611661324,Courtney Williams,Courtney Williams,1627675,MIN,1309.0,22.0,-8.0,66,67,4.0,18.0,4.0,133,1.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,7.0,14.0,0.0,4.0,0.0,14.0,73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,0.0,3.0,0.0,0.0,5.0,1.0,6.0,1.0,3.0,13.0,0.0,0.0,4.0,2.0,6.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.3888888888888889,0.0,0.3888888888888889,0.0,0.0,0.2222222222222222,0.0,0.0,27.77777777777778,1.0,0.0,0.13333333333333333,0.0,0.2222222222222222,0.18181818181818182,0.0,0.0,0.0,0.23076923076923078,0.1111111111111111,0.5,0.5,0.0,0.3888888888888889,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4690472222222222,0.0,0.4318,0.0,0.0,0.0,0.0,0.0,12.62142857142857,23.724999999999998,0.06060606060606061,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2777777777777778,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.6,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628269,1611661324,Nia Coffey,Nia Coffey,1628269,MIN,1263.0,21.0,-8.0,65,68,6.0,22.0,5.0,133,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.375,0.0,0.375,0.0,0.0,0.75,0.0,0.0,5.633802816901409,0.0,0.0,0.07142857142857142,0.0,0.05555555555555555,0.0625,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.75,0.5,0.5343875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,22.633333333333336,0.09230769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1629581,1611661324,Emese Hof,Emese Hof,1629581,MIN,-351.90000000000003,-6.0,-4.0,8,11,0.0,2.0,0.0,19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4717,0.3382,0.3382,0.0,0.0,0.0,0.0,0.0,2.8499999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643426,1611661324,Olivia Miles,Olivia Miles,1643426,MIN,827.0,14.0,0.0,69,73,9.0,25.0,5.0,142,3.0,6.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,5.0,12.0,1.0,2.0,8.0,21.0,74,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,6.0,0.0,2.0,1.0,2.0,7.0,1.0,8.0,1.0,6.0,17.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0,8.0,4.0,0.0,2.0,2.0,2.0,5.0,9.0,0.4,0.4,0.0,0.5,0.5,0.4166666666666667,0.0,0.4642857142857143,0.5,0.5833333333333334,0.0,0.625,0.14285714285714285,0.16666666666666666,0.16666666666666666,26.923076923076923,0.6666666666666666,0.0,0.05555555555555555,0.0,0.1,0.07894736842105263,0.0,0.0,0.0,0.06666666666666667,0.42857142857142855,0.5,0.6,0.3333333333333333,0.21428571428571427,0.0,0.14285714285714285,0.5,0.5,0.0,0.0,0.6666666666666666,0.0,0.5714285714285714,0.5,0.5242107142857143,0.0,0.5693666666666667,0.2222222222222222,0.25,0.0,0.0,0.23809523809523808,6.908333333333335,23.9,0.13043478260869565,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.21428571428571427,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203825,1611661324,Kayla McBride,Kayla McBride,203825,MIN,1354.0,23.0,-6.0,69,72,8.0,24.0,5.0,141,2.0,2.0,0.0,0.0,4.0,1.0,2.0,5.0,0.0,5.0,7.0,2.0,6.0,4.0,20.0,76,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.0,0.6153846153846154,0.0,0.6333333333333333,1.0,0.0,0.46153846153846156,0.0,0.0,21.333333333333332,1.0,0.0,0.0,0.0,0.10526315789473684,0.06060606060606061,0.0,0.0,0.0,0.07142857142857142,0.15384615384615385,1.0,1.0,1.0,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.4,0.4,1.0,0.0,0.0,0.0,0.6153846153846154,0.4,0.48045000000000004,0.5997,0.0,0.13333333333333333,0.2222222222222222,0.0,0.1,0.0,13.685714285714285,24.28333333333333,0.11594202898550725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642797,1611661324,Anastasiia Olairi Kosu,Anastasiia Olairi Kosu,1642797,MIN,-231.3,-4.0,6.0,13,13,6.0,8.0,1.0,26,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,13,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.5063249999999999,0.4479,0.5883,0.0,0.0,0.0,0.5,0.5,3.1750000000000003,0.0,0.46153846153846156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643488,1611661324,Emma Cechova,Emma Cechova,1643488,MIN,-56.79999999999997,-1.0,1.0,42,42,11.0,17.0,3.0,84,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,12.0,42,0.0,0.0,1.0,1.0,3.0,3.0,1.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,6.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,7.0,11.0,0.4,0.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.5,0.875,0.0,0.0,0.0,18.75,0.5,0.0,0.1111111111111111,0.07692307692307693,0.1,0.10526315789473684,0.05,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.60322,0.0,0.6415333333333333,0.2857142857142857,0.2857142857142857,0.0,0.08333333333333333,0.5833333333333334,2.3400000000000003,0.0,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203827,1611661324,Natasha Howard,Natasha Howard,203827,MIN,577.0,10.0,3.0,40,40,1.0,7.0,3.0,80,2.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,6.0,43,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,0.0,5.0,0.0,0.0,5.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.6,0.0,0.5,0.0,0.375,0.25,0.0,0.16666666666666666,0.4,0.5,28.26086956521739,0.6,0.0,0.1,0.2,0.0,0.047619047619047616,0.23529411764705882,0.5,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.8333333333333334,0.0,0.5958333333333333,0.5218666666666666,0.6006666666666667,0.25,0.2857142857142857,0.0,0.3333333333333333,0.0,2.46,23.7,0.025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.2857142857142857,0.4,0.0,1.0,1.0,0.3333333333333333,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1643489,1611661324,Antonia Delaere,Antonia Delaere,1643489,MIN,-989.0,-16.0,6.0,30,30,11.0,13.0,3.0,60,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.57485,0.0,0.4065,0.0,0.0,0.0,0.0,0.0,1.3,22.3,0.36666666666666664,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630471,1611661324,Maya Caldwell,Maya Caldwell,1630471,MIN,-701.0,-12.0,5.0,18,19,4.0,4.0,1.0,37,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,19,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.25,1.5,1.5,1.5,1.5,0.5,0.0,0.0,13.636363636363637,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.125,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.53055,0.438,0.438,0.5,1.0,0.0,0.5,0.5,2.9,23.3,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627668,1611661313,Breanna Stewart,Breanna Stewart,1627668,NYL,2820.9000000000005,47.0,30.0,135,135,32.0,34.0,15.0,270,8.0,10.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,18.0,32.0,1.0,8.0,15.0,54.0,126,4.0,1.0,3.0,5.0,5.0,8.0,8.0,18.0,28.0,8.0,3.0,4.0,1.0,0.0,4.0,2.0,6.0,1.0,3.0,14.0,2.0,0.0,9.0,5.0,17.0,2.0,19.0,3.0,3.0,2.0,6.0,2.0,1.0,8.0,0.0,3.0,2.0,8.0,18.0,16.0,5.0,0.0,5.0,0.0,5.0,18.0,32.0,0.7777777777777778,0.7777777777777778,1.0,0.125,0.125,0.5625,0.625,0.4875,0.5,0.5638297872340425,0.3333333333333333,0.6428571428571429,0.2,0.0,0.0,36.42384105960265,0.25,0.0,0.13513513513513514,0.07692307692307693,0.3,0.208955223880597,0.037037037037037035,0.25,0.09090909090909091,0.22727272727272727,0.25,0.8,0.8,0.625,0.025,0.1,0.1,0.25,0.25,1.0,0.2,0.3,1.0,0.45,0.25,0.47283749999999997,0.547,0.47791000000000006,0.11363636363636363,0.1388888888888889,0.0,0.09259259259259259,0.3333333333333333,6.2124999999999995,24.112499999999997,0.23703703703703705,21.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,0.525,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.42857142857142855,0.42857142857142855,0.2,2.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,5.0,0.5,0.05,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.2,0.0,0.14285714285714285,0.8888888888888888,0.0,0.0,0.0,0.5,0.0,1.0,3.0,0.6,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
