"player","team","stat","threshold","threshold_label","probability","probability_percent","american_odds","under_probability","under_probability_percent","under_american_odds"
Bridget Carleton,MIN,PR,23,"23+",0.0090,0.90,11011,0.9910,99.10,-11011
Bridget Carleton,MIN,PR,24,"24+",0.0066,0.66,15052,0.9934,99.34,-15052
Bridget Carleton,MIN,PR,25,"25+",0.0053,0.53,18768,0.9947,99.47,-18768
Bridget Carleton,MIN,PR,26,"26+",0.0046,0.46,21639,0.9954,99.54,-21639
Bridget Carleton,MIN,PR,27,"27+",0.0035,0.35,28471,0.9965,99.65,-28471
Bridget Carleton,MIN,PR,28,"28+",0.0026,0.26,38362,0.9974,99.74,-38362
Bridget Carleton,MIN,PR,29,"29+",0.0023,0.23,43378,0.9977,99.77,-43378
Bridget Carleton,MIN,PR,30,"30+",0.0019,0.19,52532,0.9981,99.81,-52532
Bridget Carleton,MIN,PR,31,"31+",0.0014,0.14,71329,0.9986,99.86,-71329
Bridget Carleton,MIN,PR,32,"32+",0.0013,0.13,76823,0.9987,99.87,-76823
Bridget Carleton,MIN,PR,33,"33+",0.0011,0.11,90809,0.9989,99.89,-90809
Bridget Carleton,MIN,PR,34,"34+",0.0009,0.09,111011,0.9991,99.91,-111011
Bridget Carleton,MIN,PR,35,"35+",0.0006,0.06,166567,0.9994,99.94,-166567
Bridget Carleton,MIN,PR,36,"36+",0.0005,0.05,199900,0.9995,99.95,-199900
Bridget Carleton,MIN,PR,37,"37+",0.0004,0.04,249900,0.9996,99.96,-249900
Bridget Carleton,MIN,PR,38,"38+",0.0003,0.03,333233,0.9997,99.97,-333233
Bridget Carleton,MIN,PR,39,"39+",0.0002,0.02,499900,0.9998,99.98,-499900
Bridget Carleton,MIN,PR,40,"40+",0.0001,0.01,999900,0.9999,99.99,-999900
Bridget Carleton,MIN,PRA,1,"1+",0.9886,98.86,-8672,0.0114,1.14,8672
Bridget Carleton,MIN,PRA,2,"2+",0.9797,97.97,-4826,0.0203,2.03,4826
Bridget Carleton,MIN,PRA,3,"3+",0.9680,96.80,-3025,0.0320,3.20,3025
Bridget Carleton,MIN,PRA,4,"4+",0.9512,95.12,-1949,0.0488,4.88,1949
Bridget Carleton,MIN,PRA,5,"5+",0.9269,92.69,-1268,0.0731,7.31,1268
Bridget Carleton,MIN,PRA,6,"6+",0.8868,88.68,-783,0.1132,11.32,783
Bridget Carleton,MIN,PRA,7,"7+",0.8217,82.17,-461,0.1783,17.83,461
Bridget Carleton,MIN,PRA,8,"8+",0.7335,73.35,-275,0.2665,26.65,275
Bridget Carleton,MIN,PRA,9,"9+",0.6255,62.55,-167,0.3745,37.45,167
Bridget Carleton,MIN,PRA,10,"10+",0.5164,51.64,-107,0.4836,48.36,107
Bridget Carleton,MIN,PRA,11,"11+",0.4070,40.70,146,0.5930,59.30,-146
Bridget Carleton,MIN,PRA,12,"12+",0.3131,31.31,219,0.6869,68.69,-219
Bridget Carleton,MIN,PRA,13,"13+",0.2326,23.26,330,0.7674,76.74,-330
Bridget Carleton,MIN,PRA,14,"14+",0.1666,16.66,500,0.8334,83.34,-500
Bridget Carleton,MIN,PRA,15,"15+",0.1220,12.20,720,0.8780,87.80,-720
Bridget Carleton,MIN,PRA,16,"16+",0.0862,8.62,1060,0.9138,91.38,-1060
Bridget Carleton,MIN,PRA,17,"17+",0.0624,6.24,1503,0.9376,93.76,-1503
Bridget Carleton,MIN,PRA,18,"18+",0.0465,4.65,2051,0.9535,95.35,-2051
Bridget Carleton,MIN,PRA,19,"19+",0.0349,3.49,2765,0.9651,96.51,-2765
Bridget Carleton,MIN,PRA,20,"20+",0.0277,2.77,3510,0.9723,97.23,-3510
Bridget Carleton,MIN,PRA,21,"21+",0.0223,2.23,4384,0.9777,97.77,-4384
Bridget Carleton,MIN,PRA,22,"22+",0.0172,1.72,5714,0.9828,98.28,-5714
Bridget Carleton,MIN,PRA,23,"23+",0.0134,1.34,7363,0.9866,98.66,-7363
Bridget Carleton,MIN,PRA,24,"24+",0.0100,1.00,9900,0.9900,99.00,-9900
Bridget Carleton,MIN,PRA,25,"25+",0.0080,0.80,12400,0.9920,99.20,-12400
Bridget Carleton,MIN,PRA,26,"26+",0.0064,0.64,15525,0.9936,99.36,-15525
Bridget Carleton,MIN,PRA,27,"27+",0.0045,0.45,22122,0.9955,99.55,-22122
Bridget Carleton,MIN,PRA,28,"28+",0.0034,0.34,29312,0.9966,99.66,-29312
Bridget Carleton,MIN,PRA,29,"29+",0.0031,0.31,32158,0.9969,99.69,-32158
Bridget Carleton,MIN,PRA,30,"30+",0.0026,0.26,38362,0.9974,99.74,-38362
Bridget Carleton,MIN,PRA,31,"31+",0.0023,0.23,43378,0.9977,99.77,-43378
Bridget Carleton,MIN,PRA,32,"32+",0.0019,0.19,52532,0.9981,99.81,-52532
Bridget Carleton,MIN,PRA,33,"33+",0.0014,0.14,71329,0.9986,99.86,-71329
Bridget Carleton,MIN,PRA,34,"34+",0.0011,0.11,90809,0.9989,99.89,-90809
Bridget Carleton,MIN,PRA,35,"35+",0.0010,0.10,99900,0.9990,99.90,-99900
Bridget Carleton,MIN,PRA,36,"36+",0.0007,0.07,142757,0.9993,99.93,-142757
Bridget Carleton,MIN,PRA,37,"37+",0.0005,0.05,199900,0.9995,99.95,-199900
Bridget Carleton,MIN,PRA,38,"38+",0.0005,0.05,199900,0.9995,99.95,-199900
Bridget Carleton,MIN,PRA,39,"39+",0.0002,0.02,499900,0.9998,99.98,-499900
Bridget Carleton,MIN,PRA,40,"40+",0.0001,0.01,999900,0.9999,99.99,-999900
Bridget Carleton,MIN,PRA,41,"41+",0.0001,0.01,999900,0.9999,99.99,-999900
Bridget Carleton,MIN,PRA,42,"42+",0.0001,0.01,999900,0.9999,99.99,-999900
Bridget Carleton,MIN,PRA,43,"43+",0.0001,0.01,999900,0.9999,99.99,-999900
Bridget Carleton,MIN,RA,1,"1+",0.9502,95.02,-1908,0.0498,4.98,1908
Bridget Carleton,MIN,RA,2,"2+",0.8977,89.77,-878,0.1023,10.23,878
Bridget Carleton,MIN,RA,3,"3+",0.7722,77.22,-339,0.2278,22.78,339
Bridget Carleton,MIN,RA,4,"4+",0.5776,57.76,-137,0.4224,42.24,137
Bridget Carleton,MIN,RA,5,"5+",0.3846,38.46,160,0.6154,61.54,-160
Bridget Carleton,MIN,RA,6,"6+",0.2335,23.35,328,0.7665,76.65,-328
Bridget Carleton,MIN,RA,7,"7+",0.1289,12.89,676,0.8711,87.11,-676
Bridget Carleton,MIN,RA,8,"8+",0.0711,7.11,1306,0.9289,92.89,-1306
Bridget Carleton,MIN,RA,9,"9+",0.0425,4.25,2253,0.9575,95.75,-2253
Bridget Carleton,MIN,RA,10,"10+",0.0290,2.90,3348,0.9710,97.10,-3348
Bridget Carleton,MIN,RA,11,"11+",0.0199,1.99,4925,0.9801,98.01,-4925
Bridget Carleton,MIN,RA,12,"12+",0.0127,1.27,7774,0.9873,98.73,-7774
Bridget Carleton,MIN,RA,13,"13+",0.0085,0.85,11665,0.9915,99.15,-11665
Bridget Carleton,MIN,RA,14,"14+",0.0054,0.54,18419,0.9946,99.46,-18419
Bridget Carleton,MIN,RA,15,"15+",0.0034,0.34,29312,0.9966,99.66,-29312
Bridget Carleton,MIN,RA,16,"16+",0.0018,0.18,55456,0.9982,99.82,-55456
Bridget Carleton,MIN,RA,17,"17+",0.0010,0.10,99900,0.9990,99.90,-99900
Bridget Carleton,MIN,RA,18,"18+",0.0007,0.07,142757,0.9993,99.93,-142757
Bridget Carleton,MIN,RA,19,"19+",0.0006,0.06,166567,0.9994,99.94,-166567
Bridget Carleton,MIN,RA,20,"20+",0.0003,0.03,333233,0.9997,99.97,-333233
Bridget Carleton,MIN,Rebounds,1,"1+",0.8866,88.66,-782,0.1134,11.34,782
Bridget Carleton,MIN,Rebounds,2,"2+",0.6900,69.00,-223,0.3100,31.00,223
Bridget Carleton,MIN,Rebounds,3,"3+",0.4572,45.72,119,0.5428,54.28,-119
Bridget Carleton,MIN,Rebounds,4,"4+",0.2752,27.52,263,0.7248,72.48,-263
Bridget Carleton,MIN,Rebounds,5,"5+",0.1512,15.12,561,0.8488,84.88,-561
Bridget Carleton,MIN,Rebounds,6,"6+",0.0769,7.69,1200,0.9231,92.31,-1200
Bridget Carleton,MIN,Rebounds,7,"7+",0.0436,4.36,2194,0.9564,95.64,-2194
Bridget Carleton,MIN,Rebounds,8,"8+",0.0319,3.19,3035,0.9681,96.81,-3035
Bridget Carleton,MIN,Rebounds,9,"9+",0.0217,2.17,4508,0.9783,97.83,-4508
Bridget Carleton,MIN,Rebounds,10,"10+",0.0127,1.27,7774,0.9873,98.73,-7774
Bridget Carleton,MIN,Rebounds,11,"11+",0.0071,0.71,13985,0.9929,99.29,-13985
Bridget Carleton,MIN,Rebounds,12,"12+",0.0036,0.36,27678,0.9964,99.64,-27678
Bridget Carleton,MIN,Rebounds,13,"13+",0.0021,0.21,47519,0.9979,99.79,-47519
Bridget Carleton,MIN,Rebounds,14,"14+",0.0014,0.14,71329,0.9986,99.86,-71329
Bridget Carleton,MIN,Rebounds,15,"15+",0.0006,0.06,166567,0.9994,99.94,-166567
Brittney Sykes,SEA,"3-Pointers",1,"1+",0.5172,51.72,-107,0.4828,48.28,107
Brittney Sykes,SEA,"3-Pointers",2,"2+",0.1720,17.20,481,0.8280,82.80,-481
Brittney Sykes,SEA,"3-Pointers",3,"3+",0.0351,3.51,2749,0.9649,96.49,-2749
Brittney Sykes,SEA,"3-Pointers",4,"4+",0.0077,0.77,12887,0.9923,99.23,-12887
Brittney Sykes,SEA,"3-Pointers",5,"5+",0.0021,0.21,47519,0.9979,99.79,-47519
Brittney Sykes,SEA,Assists,1,"1+",0.9921,99.21,-12558,0.0079,0.79,12558
Brittney Sykes,SEA,Assists,2,"2+",0.9588,95.88,-2327,0.0412,4.12,2327
Brittney Sykes,SEA,Assists,3,"3+",0.9065,90.65,-970,0.0935,9.35,970
Brittney Sykes,SEA,Assists,4,"4+",0.7101,71.01,-245,0.2899,28.99,245
Brittney Sykes,SEA,Assists,5,"5+",0.4889,48.89,105,0.5111,51.11,-105
Brittney Sykes,SEA,Assists,6,"6+",0.2653,26.53,277,0.7347,73.47,-277
Brittney Sykes,SEA,Assists,7,"7+",0.0984,9.84,916,0.9016,90.16,-916
Brittney Sykes,SEA,Assists,8,"8+",0.0426,4.26,2247,0.9574,95.74,-2247
Brittney Sykes,SEA,Assists,9,"9+",0.0202,2.02,4850,0.9798,97.98,-4850
Brittney Sykes,SEA,Assists,10,"10+",0.0073,0.73,13599,0.9927,99.27,-13599
Brittney Sykes,SEA,Assists,11,"11+",0.0024,0.24,41567,0.9976,99.76,-41567
Brittney Sykes,SEA,Assists,12,"12+",0.0010,0.10,99900,0.9990,99.90,-99900
Brittney Sykes,SEA,Double Double,1,Double Double,0.0059,0.59,16849,0.9941,99.41,-16849
Brittney Sykes,SEA,PA,1,"1+",0.9873,98.73,-7774,0.0127,1.27,7774
Brittney Sykes,SEA,PA,2,"2+",0.9817,98.17,-5364,0.0183,1.83,5364
Brittney Sykes,SEA,PA,3,"3+",0.9754,97.54,-3965,0.0246,2.46,3965
Brittney Sykes,SEA,PA,4,"4+",0.9671,96.71,-2940,0.0329,3.29,2940
Brittney Sykes,SEA,PA,5,"5+",0.9580,95.80,-2281,0.0420,4.20,2281
Brittney Sykes,SEA,PA,6,"6+",0.9494,94.94,-1876,0.0506,5.06,1876
Brittney Sykes,SEA,PA,7,"7+",0.9395,93.95,-1553,0.0605,6.05,1553
Brittney Sykes,SEA,PA,8,"8+",0.9262,92.62,-1255,0.0738,7.38,1255
Brittney Sykes,SEA,PA,9,"9+",0.9011,90.11,-911,0.0989,9.89,911
Brittney Sykes,SEA,PA,10,"10+",0.8645,86.45,-638,0.1355,13.55,638
Brittney Sykes,SEA,PA,11,"11+",0.8146,81.46,-439,0.1854,18.54,439
Brittney Sykes,SEA,PA,12,"12+",0.7610,76.10,-318,0.2390,23.90,318
Brittney Sykes,SEA,PA,13,"13+",0.7025,70.25,-236,0.2975,29.75,236
Brittney Sykes,SEA,PA,14,"14+",0.6422,64.22,-179,0.3578,35.78,179
Brittney Sykes,SEA,PA,15,"15+",0.5860,58.60,-142,0.4140,41.40,142
Brittney Sykes,SEA,PA,16,"16+",0.5327,53.27,-114,0.4673,46.73,114
Brittney Sykes,SEA,PA,17,"17+",0.4746,47.46,111,0.5254,52.54,-111
Brittney Sykes,SEA,PA,18,"18+",0.4218,42.18,137,0.5782,57.82,-137
Brittney Sykes,SEA,PA,19,"19+",0.3648,36.48,174,0.6352,63.52,-174
Brittney Sykes,SEA,PA,20,"20+",0.3037,30.37,229,0.6963,69.63,-229
Brittney Sykes,SEA,PA,21,"21+",0.2497,24.97,300,0.7503,75.03,-300
Brittney Sykes,SEA,PA,22,"22+",0.1943,19.43,415,0.8057,80.57,-415
Brittney Sykes,SEA,PA,23,"23+",0.1468,14.68,581,0.8532,85.32,-581
Brittney Sykes,SEA,PA,24,"24+",0.1063,10.63,841,0.8937,89.37,-841
Brittney Sykes,SEA,PA,25,"25+",0.0792,7.92,1163,0.9208,92.08,-1163
Brittney Sykes,SEA,PA,26,"26+",0.0624,6.24,1503,0.9376,93.76,-1503
Brittney Sykes,SEA,PA,27,"27+",0.0496,4.96,1916,0.9504,95.04,-1916
Brittney Sykes,SEA,PA,28,"28+",0.0408,4.08,2351,0.9592,95.92,-2351
Brittney Sykes,SEA,PA,29,"29+",0.0346,3.46,2790,0.9654,96.54,-2790
Brittney Sykes,SEA,PA,30,"30+",0.0290,2.90,3348,0.9710,97.10,-3348
Brittney Sykes,SEA,PA,31,"31+",0.0225,2.25,4344,0.9775,97.75,-4344
Brittney Sykes,SEA,PA,32,"32+",0.0182,1.82,5395,0.9818,98.18,-5395
Brittney Sykes,SEA,PA,33,"33+",0.0144,1.44,6844,0.9856,98.56,-6844
Brittney Sykes,SEA,PA,34,"34+",0.0108,1.08,9159,0.9892,98.92,-9159
Brittney Sykes,SEA,PA,35,"35+",0.0084,0.84,11805,0.9916,99.16,-11805
Brittney Sykes,SEA,PA,36,"36+",0.0065,0.65,15285,0.9935,99.35,-15285
Brittney Sykes,SEA,PA,37,"37+",0.0052,0.52,19131,0.9948,99.48,-19131
Brittney Sykes,SEA,PA,38,"38+",0.0041,0.41,24290,0.9959,99.59,-24290
Brittney Sykes,SEA,PA,39,"39+",0.0034,0.34,29312,0.9966,99.66,-29312
Brittney Sykes,SEA,PA,40,"40+",0.0023,0.23,43378,0.9977,99.77,-43378
Brittney Sykes,SEA,Points,1,"1+",0.9477,94.77,-1812,0.0523,5.23,1812
Brittney Sykes,SEA,Points,2,"2+",0.9377,93.77,-1505,0.0623,6.23,1505
Brittney Sykes,SEA,Points,3,"3+",0.9274,92.74,-1277,0.0726,7.26,1277
Brittney Sykes,SEA,Points,4,"4+",0.9169,91.69,-1103,0.0831,8.31,1103
Brittney Sykes,SEA,Points,5,"5+",0.8785,87.85,-723,0.1215,12.15,723
Brittney Sykes,SEA,Points,6,"6+",0.8216,82.16,-461,0.1784,17.84,461
Brittney Sykes,SEA,Points,7,"7+",0.7639,76.39,-324,0.2361,23.61,324
Brittney Sykes,SEA,Points,8,"8+",0.7046,70.46,-239,0.2954,29.54,239
Brittney Sykes,SEA,Points,9,"9+",0.6489,64.89,-185,0.3511,35.11,185
Brittney Sykes,SEA,Points,10,"10+",0.5908,59.08,-144,0.4092,40.92,144
Brittney Sykes,SEA,Points,11,"11+",0.5314,53.14,-113,0.4686,46.86,113
Brittney Sykes,SEA,Points,12,"12+",0.4758,47.58,110,0.5242,52.42,-110
Brittney Sykes,SEA,Points,13,"13+",0.4193,41.93,138,0.5807,58.07,-138
Brittney Sykes,SEA,Points,14,"14+",0.3624,36.24,176,0.6376,63.76,-176
Brittney Sykes,SEA,Points,15,"15+",0.3043,30.43,229,0.6957,69.57,-229
Brittney Sykes,SEA,Points,16,"16+",0.2499,24.99,300,0.7501,75.01,-300
Brittney Sykes,SEA,Points,17,"17+",0.1904,19.04,425,0.8096,80.96,-425
Brittney Sykes,SEA,Points,18,"18+",0.1363,13.63,634,0.8637,86.37,-634
Brittney Sykes,SEA,Points,19,"19+",0.0987,9.87,913,0.9013,90.13,-913
Brittney Sykes,SEA,Points,20,"20+",0.0709,7.09,1310,0.9291,92.91,-1310
Brittney Sykes,SEA,Points,21,"21+",0.0554,5.54,1705,0.9446,94.46,-1705
Brittney Sykes,SEA,Points,22,"22+",0.0460,4.60,2074,0.9540,95.40,-2074
Brittney Sykes,SEA,Points,23,"23+",0.0398,3.98,2413,0.9602,96.02,-2413
Brittney Sykes,SEA,Points,24,"24+",0.0308,3.08,3147,0.9692,96.92,-3147
Brittney Sykes,SEA,Points,25,"25+",0.0255,2.55,3822,0.9745,97.45,-3822
Brittney Sykes,SEA,Points,26,"26+",0.0202,2.02,4850,0.9798,97.98,-4850
Brittney Sykes,SEA,Points,27,"27+",0.0144,1.44,6844,0.9856,98.56,-6844
Brittney Sykes,SEA,Points,28,"28+",0.0112,1.12,8829,0.9888,98.88,-8829
Brittney Sykes,SEA,Points,29,"29+",0.0079,0.79,12558,0.9921,99.21,-12558
Brittney Sykes,SEA,Points,30,"30+",0.0062,0.62,16029,0.9938,99.38,-16029
Brittney Sykes,SEA,PR,1,"1+",0.9743,97.43,-3791,0.0257,2.57,3791
Brittney Sykes,SEA,PR,2,"2+",0.9659,96.59,-2833,0.0341,3.41,2833
Brittney Sykes,SEA,PR,3,"3+",0.9582,95.82,-2292,0.0418,4.18,2292
Brittney Sykes,SEA,PR,4,"4+",0.9489,94.89,-1857,0.0511,5.11,1857
Brittney Sykes,SEA,PR,5,"5+",0.9381,93.81,-1516,0.0619,6.19,1516
Brittney Sykes,SEA,PR,6,"6+",0.9218,92.18,-1179,0.0782,7.82,1179
Brittney Sykes,SEA,PR,7,"7+",0.8938,89.38,-842,0.1062,10.62,842
Brittney Sykes,SEA,PR,8,"8+",0.8592,85.92,-610,0.1408,14.08,610
Brittney Sykes,SEA,PR,9,"9+",0.8170,81.70,-446,0.1830,18.30,446
Brittney Sykes,SEA,PR,10,"10+",0.7634,76.34,-323,0.2366,23.66,323
Brittney Sykes,SEA,PR,11,"11+",0.7095,70.95,-244,0.2905,29.05,244
Brittney Sykes,SEA,PR,12,"12+",0.6523,65.23,-188,0.3477,34.77,188
Brittney Sykes,SEA,PR,13,"13+",0.5934,59.34,-146,0.4066,40.66,146
Brittney Sykes,SEA,PR,14,"14+",0.5363,53.63,-116,0.4637,46.37,116
Brittney Sykes,SEA,PR,15,"15+",0.4783,47.83,109,0.5217,52.17,-109
Brittney Sykes,SEA,PR,16,"16+",0.4195,41.95,138,0.5805,58.05,-138
Brittney Sykes,SEA,PR,17,"17+",0.3650,36.50,174,0.6350,63.50,-174
Brittney Sykes,SEA,PR,18,"18+",0.3062,30.62,227,0.6938,69.38,-227
Brittney Sykes,SEA,PR,19,"19+",0.2494,24.94,301,0.7506,75.06,-301
Brittney Sykes,SEA,PR,20,"20+",0.1971,19.71,407,0.8029,80.29,-407
Brittney Sykes,SEA,PR,21,"21+",0.1523,15.23,557,0.8477,84.77,-557
Brittney Sykes,SEA,PR,22,"22+",0.1127,11.27,787,0.8873,88.73,-787
Brittney Sykes,SEA,PR,23,"23+",0.0849,8.49,1078,0.9151,91.51,-1078
Brittney Sykes,SEA,PR,24,"24+",0.0640,6.40,1463,0.9360,93.60,-1463
Brittney Sykes,SEA,PR,25,"25+",0.0527,5.27,1798,0.9473,94.73,-1798
Brittney Sykes,SEA,PR,26,"26+",0.0430,4.30,2226,0.9570,95.70,-2226
Brittney Sykes,SEA,PR,27,"27+",0.0353,3.53,2733,0.9647,96.47,-2733
Brittney Sykes,SEA,PR,28,"28+",0.0306,3.06,3168,0.9694,96.94,-3168
Brittney Sykes,SEA,PR,29,"29+",0.0249,2.49,3916,0.9751,97.51,-3916
Brittney Sykes,SEA,PR,30,"30+",0.0198,1.98,4951,0.9802,98.02,-4951
Brittney Sykes,SEA,PR,31,"31+",0.0149,1.49,6611,0.9851,98.51,-6611
Brittney Sykes,SEA,PR,32,"32+",0.0113,1.13,8750,0.9887,98.87,-8750
Brittney Sykes,SEA,PR,33,"33+",0.0077,0.77,12887,0.9923,99.23,-12887
Brittney Sykes,SEA,PR,34,"34+",0.0065,0.65,15285,0.9935,99.35,-15285
Brittney Sykes,SEA,PR,35,"35+",0.0051,0.51,19508,0.9949,99.49,-19508
Brittney Sykes,SEA,PR,36,"36+",0.0043,0.43,23156,0.9957,99.57,-23156
Brittney Sykes,SEA,PR,37,"37+",0.0032,0.32,31150,0.9968,99.68,-31150
Brittney Sykes,SEA,PR,38,"38+",0.0030,0.30,33233,0.9970,99.70,-33233
Brittney Sykes,SEA,PR,39,"39+",0.0027,0.27,36937,0.9973,99.73,-36937
Brittney Sykes,SEA,PR,40,"40+",0.0021,0.21,47519,0.9979,99.79,-47519
Brittney Sykes,SEA,PRA,1,"1+",0.9924,99.24,-13058,0.0076,0.76,13058
Brittney Sykes,SEA,PRA,2,"2+",0.9899,98.99,-9801,0.0101,1.01,9801
Brittney Sykes,SEA,PRA,3,"3+",0.9864,98.64,-7253,0.0136,1.36,7253
Brittney Sykes,SEA,PRA,4,"4+",0.9825,98.25,-5614,0.0175,1.75,5614
Brittney Sykes,SEA,PRA,5,"5+",0.9763,97.63,-4119,0.0237,2.37,4119
Brittney Sykes,SEA,PRA,6,"6+",0.9706,97.06,-3301,0.0294,2.94,3301
Brittney Sykes,SEA,PRA,7,"7+",0.9637,96.37,-2655,0.0363,3.63,2655
Brittney Sykes,SEA,PRA,8,"8+",0.9553,95.53,-2137,0.0447,4.47,2137
Brittney Sykes,SEA,PRA,9,"9+",0.9451,94.51,-1721,0.0549,5.49,1721
Brittney Sykes,SEA,PRA,10,"10+",0.9338,93.38,-1411,0.0662,6.62,1411
Brittney Sykes,SEA,PRA,11,"11+",0.9146,91.46,-1071,0.0854,8.54,1071
Brittney Sykes,SEA,PRA,12,"12+",0.8886,88.86,-798,0.1114,11.14,798
Brittney Sykes,SEA,PRA,13,"13+",0.8536,85.36,-583,0.1464,14.64,583
Brittney Sykes,SEA,PRA,14,"14+",0.8099,80.99,-426,0.1901,19.01,426
Brittney Sykes,SEA,PRA,15,"15+",0.7598,75.98,-316,0.2402,24.02,316
Brittney Sykes,SEA,PRA,16,"16+",0.7046,70.46,-239,0.2954,29.54,239
Brittney Sykes,SEA,PRA,17,"17+",0.6473,64.73,-184,0.3527,35.27,184
Brittney Sykes,SEA,PRA,18,"18+",0.5893,58.93,-143,0.4107,41.07,143
Brittney Sykes,SEA,PRA,19,"19+",0.5345,53.45,-115,0.4655,46.55,115
Brittney Sykes,SEA,PRA,20,"20+",0.4768,47.68,110,0.5232,52.32,-110
Brittney Sykes,SEA,PRA,21,"21+",0.4225,42.25,137,0.5775,57.75,-137
Brittney Sykes,SEA,PRA,22,"22+",0.3671,36.71,172,0.6329,63.29,-172
Brittney Sykes,SEA,PRA,23,"23+",0.3069,30.69,226,0.6931,69.31,-226
Brittney Sykes,SEA,PRA,24,"24+",0.2501,25.01,300,0.7499,74.99,-300
Brittney Sykes,SEA,PRA,25,"25+",0.2021,20.21,395,0.7979,79.79,-395
Brittney Sykes,SEA,PRA,26,"26+",0.1557,15.57,542,0.8443,84.43,-542
Brittney Sykes,SEA,PRA,27,"27+",0.1207,12.07,729,0.8793,87.93,-729
Brittney Sykes,SEA,PRA,28,"28+",0.0920,9.20,987,0.9080,90.80,-987
Brittney Sykes,SEA,PRA,29,"29+",0.0726,7.26,1277,0.9274,92.74,-1277
Brittney Sykes,SEA,PRA,30,"30+",0.0565,5.65,1670,0.9435,94.35,-1670
Brittney Sykes,SEA,PRA,31,"31+",0.0463,4.63,2060,0.9537,95.37,-2060
Brittney Sykes,SEA,PRA,32,"32+",0.0385,3.85,2497,0.9615,96.15,-2497
Brittney Sykes,SEA,PRA,33,"33+",0.0312,3.12,3105,0.9688,96.88,-3105
Brittney Sykes,SEA,PRA,34,"34+",0.0273,2.73,3563,0.9727,97.27,-3563
Brittney Sykes,SEA,PRA,35,"35+",0.0219,2.19,4466,0.9781,97.81,-4466
Brittney Sykes,SEA,PRA,36,"36+",0.0177,1.77,5550,0.9823,98.23,-5550
Brittney Sykes,SEA,PRA,37,"37+",0.0139,1.39,7094,0.9861,98.61,-7094
Brittney Sykes,SEA,PRA,38,"38+",0.0107,1.07,9246,0.9893,98.93,-9246
Brittney Sykes,SEA,PRA,39,"39+",0.0083,0.83,11948,0.9917,99.17,-11948
Brittney Sykes,SEA,PRA,40,"40+",0.0068,0.68,14606,0.9932,99.32,-14606
Brittney Sykes,SEA,PRA,41,"41+",0.0049,0.49,20308,0.9951,99.51,-20308
Brittney Sykes,SEA,PRA,42,"42+",0.0040,0.40,24900,0.9960,99.60,-24900
Brittney Sykes,SEA,PRA,43,"43+",0.0035,0.35,28471,0.9965,99.65,-28471
Brittney Sykes,SEA,PRA,44,"44+",0.0026,0.26,38362,0.9974,99.74,-38362
Brittney Sykes,SEA,PRA,45,"45+",0.0018,0.18,55456,0.9982,99.82,-55456
Brittney Sykes,SEA,PRA,46,"46+",0.0018,0.18,55456,0.9982,99.82,-55456
Brittney Sykes,SEA,PRA,47,"47+",0.0014,0.14,71329,0.9986,99.86,-71329
Brittney Sykes,SEA,PRA,48,"48+",0.0013,0.13,76823,0.9987,99.87,-76823
Brittney Sykes,SEA,PRA,49,"49+",0.0012,0.12,83233,0.9988,99.88,-83233
Brittney Sykes,SEA,PRA,50,"50+",0.0012,0.12,83233,0.9988,99.88,-83233
Brittney Sykes,SEA,PRA,51,"51+",0.0009,0.09,111011,0.9991,99.91,-111011
Brittney Sykes,SEA,PRA,52,"52+",0.0006,0.06,166567,0.9994,99.94,-166567
Brittney Sykes,SEA,PRA,53,"53+",0.0004,0.04,249900,0.9996,99.96,-249900
Brittney Sykes,SEA,PRA,54,"54+",0.0004,0.04,249900,0.9996,99.96,-249900
Brittney Sykes,SEA,PRA,55,"55+",0.0002,0.02,499900,0.9998,99.98,-499900
Brittney Sykes,SEA,RA,1,"1+",0.9872,98.72,-7713,0.0128,1.28,7713
Brittney Sykes,SEA,RA,2,"2+",0.9783,97.83,-4508,0.0217,2.17,4508
Brittney Sykes,SEA,RA,3,"3+",0.9636,96.36,-2647,0.0364,3.64,2647
Brittney Sykes,SEA,RA,4,"4+",0.9414,94.14,-1606,0.0586,5.86,1606
Brittney Sykes,SEA,RA,5,"5+",0.8866,88.66,-782,0.1134,11.34,782
Brittney Sykes,SEA,RA,6,"6+",0.7885,78.85,-373,0.2115,21.15,373
Brittney Sykes,SEA,RA,7,"7+",0.6603,66.03,-194,0.3397,33.97,194
Brittney Sykes,SEA,RA,8,"8+",0.4996,49.96,100,0.5004,50.04,-100
Brittney Sykes,SEA,RA,9,"9+",0.3441,34.41,191,0.6559,65.59,-191
Brittney Sykes,SEA,RA,10,"10+",0.2069,20.69,383,0.7931,79.31,-383
Brittney Sykes,SEA,RA,11,"11+",0.1204,12.04,731,0.8796,87.96,-731
Brittney Sykes,SEA,RA,12,"12+",0.0656,6.56,1424,0.9344,93.44,-1424
Brittney Sykes,SEA,RA,13,"13+",0.0383,3.83,2511,0.9617,96.17,-2511
Brittney Sykes,SEA,RA,14,"14+",0.0235,2.35,4155,0.9765,97.65,-4155
Brittney Sykes,SEA,RA,15,"15+",0.0139,1.39,7094,0.9861,98.61,-7094
Brittney Sykes,SEA,RA,16,"16+",0.0072,0.72,13789,0.9928,99.28,-13789
Brittney Sykes,SEA,RA,17,"17+",0.0047,0.47,21177,0.9953,99.53,-21177
Brittney Sykes,SEA,RA,18,"18+",0.0028,0.28,35614,0.9972,99.72,-35614
