,date,player,offerName,over/under,line,americanOdds,sportsbook
1802,2025-05-17,Bryan Reynolds,Total Doubles,Over,0.5,+525,BetMGM
1803,2025-05-17,Bryan Reynolds,Total Doubles,Under,0.5,-900,BetMGM
1804,2025-05-17,Isiah Kiner-Falefa,Total Doubles,Over,0.5,+525,BetMGM
1805,2025-05-17,Isiah Kiner-Falefa,Total Doubles,Under,0.5,-900,BetMGM
1806,2025-05-17,Joey Bart,Total Doubles,Over,0.5,+550,BetMGM
1807,2025-05-17,Joey Bart,Total Doubles,Under,0.5,-1000,BetMGM
1808,2025-05-17,Andrew McCutchen,Total Doubles,Over,0.5,+500,BetMGM
1809,2025-05-17,Andrew McCutchen,Total Doubles,Under,0.5,-800,BetMGM
1810,2025-05-17,J.T. Realmuto,Total Doubles,Over,0.5,+400,BetMGM
1811,2025-05-17,J.T. Realmuto,Total Doubles,Under,0.5,-650,BetMGM
1812,2025-05-17,Alec Bohm,Total Doubles,Over,0.5,+400,BetMGM
1813,2025-05-17,Alec Bohm,Total Doubles,Under,0.5,-625,BetMGM
1814,2025-05-17,Nick Castellanos,Total Doubles,Over,0.5,+340,BetMGM
1815,2025-05-17,Nick Castellanos,Total Doubles,Under,0.5,-525,BetMGM
1816,2025-05-17,Bryce Harper,Total Doubles,Over,0.5,+360,BetMGM
1817,2025-05-17,Bryce Harper,Total Doubles,Under,0.5,-550,BetMGM
1818,2025-05-17,Brandon Marsh,Total Doubles,Over,0.5,+500,BetMGM
1819,2025-05-17,Brandon Marsh,Total Doubles,Under,0.5,-900,BetMGM
1820,2025-05-17,Max Kepler,Total Doubles,Over,0.5,+400,BetMGM
1821,2025-05-17,Max Kepler,Total Doubles,Under,0.5,-650,BetMGM
1822,2025-05-17,Trea Turner,Total Doubles,Over,0.5,+375,BetMGM
1823,2025-05-17,Trea Turner,Total Doubles,Under,0.5,-600,BetMGM
1824,2025-05-17,Bryson Stott,Total Doubles,Over,0.5,+400,BetMGM
1825,2025-05-17,Bryson Stott,Total Doubles,Under,0.5,-625,BetMGM
1826,2025-05-17,Alexander Canario,Total Doubles,Over,0.5,+550,BetMGM
1827,2025-05-17,Alexander Canario,Total Doubles,Under,0.5,-1100,BetMGM
1828,2025-05-17,Jared Triolo,Total Doubles,Over,0.5,+650,BetMGM
1829,2025-05-17,Jared Triolo,Total Doubles,Under,0.5,-1400,BetMGM
1830,2025-05-17,Kyle Schwarber,Total Doubles,Over,0.5,+425,BetMGM
1831,2025-05-17,Kyle Schwarber,Total Doubles,Under,0.5,-700,BetMGM
1832,2025-05-17,Matt Gorski,Total Doubles,Over,0.5,+625,BetMGM
1833,2025-05-17,Matt Gorski,Total Doubles,Under,0.5,-1200,BetMGM
1834,2025-05-17,Santiago Espinal,Total Doubles,Over,0.5,+375,BetMGM
1835,2025-05-17,Santiago Espinal,Total Doubles,Under,0.5,-600,BetMGM
1836,2025-05-17,Austin Hays,Total Doubles,Over,0.5,+400,BetMGM
1837,2025-05-17,Austin Hays,Total Doubles,Under,0.5,-625,BetMGM
1838,2025-05-17,Gabriel Arias,Total Doubles,Over,0.5,+400,BetMGM
1839,2025-05-17,Gabriel Arias,Total Doubles,Under,0.5,-650,BetMGM
1840,2025-05-17,Nolan Jones,Total Doubles,Over,0.5,+475,BetMGM
1841,2025-05-17,Nolan Jones,Total Doubles,Under,0.5,-800,BetMGM
1842,2025-05-17,Carlos Santana,Total Doubles,Over,0.5,+400,BetMGM
1843,2025-05-17,Carlos Santana,Total Doubles,Under,0.5,-650,BetMGM
1844,2025-05-17,TJ Friedl,Total Doubles,Over,0.5,+425,BetMGM
1845,2025-05-17,TJ Friedl,Total Doubles,Under,0.5,-700,BetMGM
1846,2025-05-17,Gavin Lux,Total Doubles,Over,0.5,+375,BetMGM
1847,2025-05-17,Gavin Lux,Total Doubles,Under,0.5,-625,BetMGM
1848,2025-05-17,Will Benson,Total Doubles,Over,0.5,+575,BetMGM
1849,2025-05-17,Will Benson,Total Doubles,Under,0.5,-1100,BetMGM
1850,2025-05-17,Spencer Steer,Total Doubles,Over,0.5,+375,BetMGM
1851,2025-05-17,Spencer Steer,Total Doubles,Under,0.5,-600,BetMGM
1852,2025-05-17,Angel Martinez,Total Doubles,Over,0.5,+375,BetMGM
1853,2025-05-17,Angel Martinez,Total Doubles,Under,0.5,-625,BetMGM
1854,2025-05-17,Elly De La Cruz,Total Doubles,Over,0.5,+360,BetMGM
1855,2025-05-17,Elly De La Cruz,Total Doubles,Under,0.5,-550,BetMGM
1856,2025-05-17,Matt McLain,Total Doubles,Over,0.5,+500,BetMGM
1857,2025-05-17,Matt McLain,Total Doubles,Under,0.5,-900,BetMGM
1858,2025-05-17,Kyle Manzardo,Total Doubles,Over,0.5,+400,BetMGM
1859,2025-05-17,Kyle Manzardo,Total Doubles,Under,0.5,-650,BetMGM
1860,2025-05-17,Steven Kwan,Total Doubles,Over,0.5,+333,BetMGM
1861,2025-05-17,Steven Kwan,Total Doubles,Under,0.5,-500,BetMGM
1862,2025-05-17,Jose Trevino,Total Doubles,Over,0.5,+475,BetMGM
1863,2025-05-17,Jose Trevino,Total Doubles,Under,0.5,-750,BetMGM
1864,2025-05-17,José Ramírez,Total Doubles,Over,0.5,+270,BetMGM
1865,2025-05-17,José Ramírez,Total Doubles,Under,0.5,-375,BetMGM
1866,2025-05-17,Bo Naylor,Total Doubles,Over,0.5,+475,BetMGM
1867,2025-05-17,Bo Naylor,Total Doubles,Under,0.5,-800,BetMGM
1868,2025-05-17,Daniel Schneemann,Total Doubles,Over,0.5,+425,BetMGM
1869,2025-05-17,Daniel Schneemann,Total Doubles,Under,0.5,-700,BetMGM
1870,2025-05-17,Isaac Paredes,Total Doubles,Over,0.5,+450,BetMGM
1871,2025-05-17,Isaac Paredes,Total Doubles,Under,0.5,-750,BetMGM
1872,2025-05-17,José Altuve,Total Doubles,Over,0.5,+450,BetMGM
1873,2025-05-17,José Altuve,Total Doubles,Under,0.5,-700,BetMGM
1874,2025-05-17,Jeremy Pena,Total Doubles,Over,0.5,+400,BetMGM
1875,2025-05-17,Jeremy Pena,Total Doubles,Under,0.5,-650,BetMGM
1876,2025-05-17,Jake Meyers,Total Doubles,Over,0.5,+450,BetMGM
1877,2025-05-17,Jake Meyers,Total Doubles,Under,0.5,-750,BetMGM
1878,2025-05-17,Yainer Diaz,Total Doubles,Over,0.5,+400,BetMGM
1879,2025-05-17,Yainer Diaz,Total Doubles,Under,0.5,-650,BetMGM
1880,2025-05-17,Wyatt Langford,Total Doubles,Over,0.5,+425,BetMGM
1881,2025-05-17,Wyatt Langford,Total Doubles,Under,0.5,-650,BetMGM
1882,2025-05-17,Jake Burger,Total Doubles,Over,0.5,+500,BetMGM
1883,2025-05-17,Jake Burger,Total Doubles,Under,0.5,-900,BetMGM
1884,2025-05-17,Victor Caratini,Total Doubles,Over,0.5,+500,BetMGM
1885,2025-05-17,Victor Caratini,Total Doubles,Under,0.5,-900,BetMGM
1886,2025-05-17,Adolis García,Total Doubles,Over,0.5,+450,BetMGM
1887,2025-05-17,Adolis García,Total Doubles,Under,0.5,-750,BetMGM
1888,2025-05-17,Josh H. Smith,Total Doubles,Over,0.5,+450,BetMGM
1889,2025-05-17,Josh H. Smith,Total Doubles,Under,0.5,-750,BetMGM
1890,2025-05-17,Josh Jung,Total Doubles,Over,0.5,+450,BetMGM
1891,2025-05-17,Josh Jung,Total Doubles,Under,0.5,-750,BetMGM
1892,2025-05-17,Evan Carter,Total Doubles,Over,0.5,+600,BetMGM
1893,2025-05-17,Evan Carter,Total Doubles,Under,0.5,-1200,BetMGM
1894,2025-05-17,Zach Dezenzo,Total Doubles,Over,0.5,+475,BetMGM
1895,2025-05-17,Zach Dezenzo,Total Doubles,Under,0.5,-800,BetMGM
1896,2025-05-17,Marcus Semien,Total Doubles,Over,0.5,+475,BetMGM
1897,2025-05-17,Marcus Semien,Total Doubles,Under,0.5,-800,BetMGM
1898,2025-05-17,Christian Walker,Total Doubles,Over,0.5,+400,BetMGM
1899,2025-05-17,Christian Walker,Total Doubles,Under,0.5,-625,BetMGM
1900,2025-05-17,Joc Pederson,Total Doubles,Over,0.5,+525,BetMGM
1901,2025-05-17,Joc Pederson,Total Doubles,Under,0.5,-1000,BetMGM
1902,2025-05-17,Cam Smith,Total Doubles,Over,0.5,+575,BetMGM
1903,2025-05-17,Cam Smith,Total Doubles,Under,0.5,-1100,BetMGM
1904,2025-05-17,Kyle Higashioka,Total Doubles,Over,0.5,+600,BetMGM
1905,2025-05-17,Kyle Higashioka,Total Doubles,Under,0.5,-1100,BetMGM
1906,2025-05-17,Maikel Garcia,Total Doubles,Over,0.5,+350,BetMGM
1907,2025-05-17,Maikel Garcia,Total Doubles,Under,0.5,-550,BetMGM
1908,2025-05-17,Kyle Isbel,Total Doubles,Over,0.5,+525,BetMGM
1909,2025-05-17,Kyle Isbel,Total Doubles,Under,0.5,-1000,BetMGM
1910,2025-05-17,Jonathan India,Total Doubles,Over,0.5,+350,BetMGM
1911,2025-05-17,Jonathan India,Total Doubles,Under,0.5,-550,BetMGM
1912,2025-05-17,Michael Massey,Total Doubles,Over,0.5,+400,BetMGM
1913,2025-05-17,Michael Massey,Total Doubles,Under,0.5,-625,BetMGM
1914,2025-05-17,Nolan Arenado,Total Doubles,Over,0.5,+325,BetMGM
1915,2025-05-17,Nolan Arenado,Total Doubles,Under,0.5,-500,BetMGM
1916,2025-05-17,Brendan Donovan,Total Doubles,Over,0.5,+400,BetMGM
1917,2025-05-17,Brendan Donovan,Total Doubles,Under,0.5,-625,BetMGM
1918,2025-05-17,Lars Nootbaar,Total Doubles,Over,0.5,+400,BetMGM
1919,2025-05-17,Lars Nootbaar,Total Doubles,Under,0.5,-625,BetMGM
1920,2025-05-17,Masyn Winn,Total Doubles,Over,0.5,+320,BetMGM
1921,2025-05-17,Masyn Winn,Total Doubles,Under,0.5,-450,BetMGM
1922,2025-05-17,Ivan Herrera,Total Doubles,Over,0.5,+400,BetMGM
1923,2025-05-17,Ivan Herrera,Total Doubles,Under,0.5,-625,BetMGM
1924,2025-05-17,Willson Contreras,Total Doubles,Over,0.5,+350,BetMGM
1925,2025-05-17,Willson Contreras,Total Doubles,Under,0.5,-525,BetMGM
1926,2025-05-17,Jordan Walker,Total Doubles,Over,0.5,+375,BetMGM
1927,2025-05-17,Jordan Walker,Total Doubles,Under,0.5,-625,BetMGM
1928,2025-05-17,Victor Scott,Total Doubles,Over,0.5,+650,BetMGM
1929,2025-05-17,Victor Scott,Total Doubles,Under,0.5,-1400,BetMGM
1930,2025-05-17,Pedro Pages,Total Doubles,Over,0.5,+425,BetMGM
1931,2025-05-17,Pedro Pages,Total Doubles,Under,0.5,-650,BetMGM
1932,2025-05-17,Cavan Biggio,Total Doubles,Over,0.5,+550,BetMGM
1933,2025-05-17,Cavan Biggio,Total Doubles,Under,0.5,-1000,BetMGM
1934,2025-05-17,Salvador Perez,Total Doubles,Over,0.5,+320,BetMGM
1935,2025-05-17,Salvador Perez,Total Doubles,Under,0.5,-450,BetMGM
1936,2025-05-17,Vinnie Pasquantino,Total Doubles,Over,0.5,+340,BetMGM
1937,2025-05-17,Vinnie Pasquantino,Total Doubles,Under,0.5,-525,BetMGM
1938,2025-05-17,Bobby Witt Jr.,Total Doubles,Over,0.5,+250,BetMGM
1939,2025-05-17,Bobby Witt Jr.,Total Doubles,Under,0.5,-350,BetMGM
1940,2025-05-17,Marcell Ozuna,Total Doubles,Over,0.5,+300,BetMGM
1941,2025-05-17,Marcell Ozuna,Total Doubles,Under,0.5,-450,BetMGM
1942,2025-05-17,Alex Verdugo,Total Doubles,Over,0.5,+310,BetMGM
1943,2025-05-17,Alex Verdugo,Total Doubles,Under,0.5,-450,BetMGM
1944,2025-05-17,Alex Bregman,Total Doubles,Over,0.5,+230,BetMGM
1945,2025-05-17,Alex Bregman,Total Doubles,Under,0.5,-325,BetMGM
1946,2025-05-17,Jarren Duran,Total Doubles,Over,0.5,+230,BetMGM
1947,2025-05-17,Jarren Duran,Total Doubles,Under,0.5,-325,BetMGM
1948,2025-05-17,Ceddanne Rafaela,Total Doubles,Over,0.5,+340,BetMGM
1949,2025-05-17,Ceddanne Rafaela,Total Doubles,Under,0.5,-525,BetMGM
1950,2025-05-17,Wilyer Abreu,Total Doubles,Over,0.5,+270,BetMGM
1951,2025-05-17,Wilyer Abreu,Total Doubles,Under,0.5,-375,BetMGM
1952,2025-05-17,Kristian Campbell,Total Doubles,Over,0.5,+333,BetMGM
1953,2025-05-17,Kristian Campbell,Total Doubles,Under,0.5,-500,BetMGM
1954,2025-05-17,Rhys Hoskins,Total Doubles,Over,0.5,+525,BetMGM
1955,2025-05-17,Rhys Hoskins,Total Doubles,Under,0.5,-1000,BetMGM
1956,2025-05-17,Ty France,Total Doubles,Over,0.5,+450,BetMGM
1957,2025-05-17,Ty France,Total Doubles,Under,0.5,-700,BetMGM
1958,2025-05-17,Kody Clemens,Total Doubles,Over,0.5,+375,BetMGM
1959,2025-05-17,Kody Clemens,Total Doubles,Under,0.5,-625,BetMGM
1960,2025-05-17,Ryan Jeffers,Total Doubles,Over,0.5,+425,BetMGM
1961,2025-05-17,Ryan Jeffers,Total Doubles,Under,0.5,-700,BetMGM
1962,2025-05-17,Trevor Larnach,Total Doubles,Over,0.5,+400,BetMGM
1963,2025-05-17,Trevor Larnach,Total Doubles,Under,0.5,-625,BetMGM
1964,2025-05-17,Christian Yelich,Total Doubles,Over,0.5,+425,BetMGM
1965,2025-05-17,Christian Yelich,Total Doubles,Under,0.5,-700,BetMGM
1966,2025-05-17,Brice Turang,Total Doubles,Over,0.5,+450,BetMGM
1967,2025-05-17,Brice Turang,Total Doubles,Under,0.5,-750,BetMGM
1968,2025-05-17,Joseph Ortiz,Total Doubles,Over,0.5,+575,BetMGM
1969,2025-05-17,Joseph Ortiz,Total Doubles,Under,0.5,-1100,BetMGM
1970,2025-05-17,Jake Bauers,Total Doubles,Over,0.5,+625,BetMGM
1971,2025-05-17,Jake Bauers,Total Doubles,Under,0.5,-1200,BetMGM
1972,2025-05-17,Jackson Chourio,Total Doubles,Over,0.5,+450,BetMGM
1973,2025-05-17,Jackson Chourio,Total Doubles,Under,0.5,-750,BetMGM
1974,2025-05-17,Brooks Lee,Total Doubles,Over,0.5,+425,BetMGM
1975,2025-05-17,Brooks Lee,Total Doubles,Under,0.5,-650,BetMGM
1976,2025-05-17,DaShawn Keirsey,Total Doubles,Over,0.5,+475,BetMGM
1977,2025-05-17,DaShawn Keirsey,Total Doubles,Under,0.5,-800,BetMGM
1978,2025-05-17,Caleb Durbin,Total Doubles,Over,0.5,+650,BetMGM
1979,2025-05-17,Caleb Durbin,Total Doubles,Under,0.5,-1400,BetMGM
1980,2025-05-17,William Contreras,Total Doubles,Over,0.5,+475,BetMGM
1981,2025-05-17,William Contreras,Total Doubles,Under,0.5,-800,BetMGM
1982,2025-05-17,Nick Allen,Total Doubles,Over,0.5,+500,BetMGM
1983,2025-05-17,Nick Allen,Total Doubles,Under,0.5,-800,BetMGM
1984,2025-05-17,Harrison Bader,Total Doubles,Over,0.5,+450,BetMGM
1985,2025-05-17,Harrison Bader,Total Doubles,Under,0.5,-750,BetMGM
1986,2025-05-17,Sal Frelick,Total Doubles,Over,0.5,+525,BetMGM
1987,2025-05-17,Sal Frelick,Total Doubles,Under,0.5,-900,BetMGM
1988,2025-05-17,Royce Lewis,Total Doubles,Over,0.5,+425,BetMGM
1989,2025-05-17,Royce Lewis,Total Doubles,Under,0.5,-700,BetMGM
1990,2025-05-17,Ozzie Albies,Total Doubles,Over,0.5,+275,BetMGM
1991,2025-05-17,Ozzie Albies,Total Doubles,Under,0.5,-400,BetMGM
1992,2025-05-17,Christian Vázquez,Total Doubles,Over,0.5,+550,BetMGM
1993,2025-05-17,Christian Vázquez,Total Doubles,Under,0.5,-1000,BetMGM
1994,2025-05-17,Eli White,Total Doubles,Over,0.5,+360,BetMGM
1995,2025-05-17,Eli White,Total Doubles,Under,0.5,-550,BetMGM
1996,2025-05-17,Matt Olson,Total Doubles,Over,0.5,+325,BetMGM
1997,2025-05-17,Matt Olson,Total Doubles,Under,0.5,-500,BetMGM
1998,2025-05-17,Abraham Toro,Total Doubles,Over,0.5,+320,BetMGM
1999,2025-05-17,Abraham Toro,Total Doubles,Under,0.5,-450,BetMGM
2000,2025-05-17,Carlos Narvaez,Total Doubles,Over,0.5,+375,BetMGM
2001,2025-05-17,Carlos Narvaez,Total Doubles,Under,0.5,-625,BetMGM
2002,2025-05-17,Austin Riley,Total Doubles,Over,0.5,+240,BetMGM
2003,2025-05-17,Austin Riley,Total Doubles,Under,0.5,-325,BetMGM
2004,2025-05-17,Trevor Story,Total Doubles,Over,0.5,+320,BetMGM
2005,2025-05-17,Trevor Story,Total Doubles,Under,0.5,-450,BetMGM
2006,2025-05-17,Rafael Devers,Total Doubles,Over,0.5,+290,BetMGM
2007,2025-05-17,Rafael Devers,Total Doubles,Under,0.5,-450,BetMGM
2008,2025-05-17,Michael Harris,Total Doubles,Over,0.5,+320,BetMGM
2009,2025-05-17,Michael Harris,Total Doubles,Under,0.5,-450,BetMGM
2010,2025-05-17,Drake Baldwin,Total Doubles,Over,0.5,+340,BetMGM
2011,2025-05-17,Drake Baldwin,Total Doubles,Under,0.5,-525,BetMGM
2012,2025-05-17,Nathaniel Lowe,Total RBIs,Over,0.5,+135,BetMGM
2013,2025-05-17,Nathaniel Lowe,Total RBIs,Under,0.5,-185,BetMGM
2014,2025-05-17,Josh Bell,Total RBIs,Over,0.5,+155,BetMGM
2015,2025-05-17,Josh Bell,Total RBIs,Under,0.5,-200,BetMGM
2016,2025-05-17,Jacob Young,Total RBIs,Over,0.5,+210,BetMGM
2017,2025-05-17,Jacob Young,Total RBIs,Under,0.5,-285,BetMGM
2018,2025-05-17,Luis García,Total RBIs,Over,0.5,+150,BetMGM
2019,2025-05-17,Luis García,Total RBIs,Under,0.5,-200,BetMGM
2020,2025-05-17,CJ Abrams,Total RBIs,Over,0.5,+130,BetMGM
2021,2025-05-17,CJ Abrams,Total RBIs,Under,0.5,-175,BetMGM
2022,2025-05-17,Dylan Crews,Total RBIs,Over,0.5,+175,BetMGM
2023,2025-05-17,Dylan Crews,Total RBIs,Under,0.5,-235,BetMGM
2024,2025-05-17,Keibert Ruiz,Total RBIs,Over,0.5,+125,BetMGM
2025,2025-05-17,Keibert Ruiz,Total RBIs,Under,0.5,-165,BetMGM
2026,2025-05-17,Jose Tena,Total RBIs,Over,0.5,+165,BetMGM
2027,2025-05-17,Jose Tena,Total RBIs,Under,0.5,-220,BetMGM
2028,2025-05-17,James Wood,Total RBIs,Over,0.5,+150,BetMGM
2029,2025-05-17,James Wood,Total RBIs,Under,0.5,-200,BetMGM
2030,2025-05-17,Ramón Urias,Total RBIs,Over,0.5,+175,BetMGM
2031,2025-05-17,Ramón Urias,Total RBIs,Under,0.5,-235,BetMGM
2032,2025-05-17,Cedric Mullins,Total RBIs,Over,0.5,+165,BetMGM
2033,2025-05-17,Cedric Mullins,Total RBIs,Under,0.5,-220,BetMGM
2034,2025-05-17,Adley Rutschman,Total RBIs,Over,0.5,+120,BetMGM
2035,2025-05-17,Adley Rutschman,Total RBIs,Under,0.5,-155,BetMGM
2036,2025-05-17,Gunnar Henderson,Total RBIs,Over,0.5,+115,BetMGM
2037,2025-05-17,Gunnar Henderson,Total RBIs,Under,0.5,-150,BetMGM
2038,2025-05-17,Jackson Holliday,Total RBIs,Over,0.5,+190,BetMGM
2039,2025-05-17,Jackson Holliday,Total RBIs,Under,0.5,-250,BetMGM
2040,2025-05-17,Heston Kjerstad,Total RBIs,Over,0.5,+150,BetMGM
2041,2025-05-17,Heston Kjerstad,Total RBIs,Under,0.5,-200,BetMGM
2042,2025-05-17,Ryan O'Hearn,Total RBIs,Over,0.5,+155,BetMGM
2043,2025-05-17,Ryan O'Hearn,Total RBIs,Under,0.5,-210,BetMGM
2044,2025-05-17,Ramón Laureano,Total RBIs,Over,0.5,+195,BetMGM
2045,2025-05-17,Ramón Laureano,Total RBIs,Under,0.5,-250,BetMGM
2046,2025-05-17,Maverick Handley,Total RBIs,Over,0.5,+270,BetMGM
2047,2025-05-17,Maverick Handley,Total RBIs,Under,0.5,-375,BetMGM
2048,2025-05-17,Connor Norby,Total RBIs,Over,0.5,+210,BetMGM
2049,2025-05-17,Connor Norby,Total RBIs,Under,0.5,-285,BetMGM
2050,2025-05-17,Kyle Stowers,Total RBIs,Over,0.5,+230,BetMGM
2051,2025-05-17,Kyle Stowers,Total RBIs,Under,0.5,-325,BetMGM
2052,2025-05-17,Eric Wagaman,Total RBIs,Over,0.5,+220,BetMGM
2053,2025-05-17,Eric Wagaman,Total RBIs,Under,0.5,-300,BetMGM
2054,2025-05-17,Jesús Sánchez,Total RBIs,Over,0.5,+250,BetMGM
2055,2025-05-17,Jesús Sánchez,Total RBIs,Under,0.5,-350,BetMGM
2056,2025-05-17,Taylor Walls,Total RBIs,Over,0.5,+200,BetMGM
2057,2025-05-17,Taylor Walls,Total RBIs,Under,0.5,-275,BetMGM
2058,2025-05-17,Danny Jansen,Total RBIs,Over,0.5,+195,BetMGM
2059,2025-05-17,Danny Jansen,Total RBIs,Under,0.5,-275,BetMGM
2060,2025-05-17,Jonathan Aranda,Total RBIs,Over,0.5,+175,BetMGM
2061,2025-05-17,Jonathan Aranda,Total RBIs,Under,0.5,-235,BetMGM
2062,2025-05-17,Kameron Misner,Total RBIs,Over,0.5,+225,BetMGM
2063,2025-05-17,Kameron Misner,Total RBIs,Under,0.5,-300,BetMGM
2064,2025-05-17,Matt Mervis,Total RBIs,Over,0.5,+290,BetMGM
2065,2025-05-17,Matt Mervis,Total RBIs,Under,0.5,-400,BetMGM
2066,2025-05-17,Chandler Simpson,Total RBIs,Over,0.5,+240,BetMGM
2067,2025-05-17,Chandler Simpson,Total RBIs,Under,0.5,-325,BetMGM
2068,2025-05-17,Brandon Lowe,Total RBIs,Over,0.5,+165,BetMGM
2069,2025-05-17,Brandon Lowe,Total RBIs,Under,0.5,-220,BetMGM
2070,2025-05-17,Yandy Díaz,Total RBIs,Over,0.5,+150,BetMGM
2071,2025-05-17,Yandy Díaz,Total RBIs,Under,0.5,-200,BetMGM
2072,2025-05-17,Josh Lowe,Total RBIs,Over,0.5,+185,BetMGM
2073,2025-05-17,Josh Lowe,Total RBIs,Under,0.5,-250,BetMGM
2074,2025-05-17,Javier Sanoja,Total RBIs,Over,0.5,+350,BetMGM
2075,2025-05-17,Javier Sanoja,Total RBIs,Under,0.5,-525,BetMGM
2076,2025-05-17,Ronny Simon,Total RBIs,Over,0.5,+320,BetMGM
2077,2025-05-17,Ronny Simon,Total RBIs,Under,0.5,-500,BetMGM
2078,2025-05-17,Jose Caballero,Total RBIs,Over,0.5,+225,BetMGM
2079,2025-05-17,Jose Caballero,Total RBIs,Under,0.5,-300,BetMGM
2080,2025-05-17,Nick Fortes,Total RBIs,Over,0.5,+320,BetMGM
2081,2025-05-17,Nick Fortes,Total RBIs,Under,0.5,-500,BetMGM
2082,2025-05-17,Liam Hicks,Total RBIs,Over,0.5,+260,BetMGM
2083,2025-05-17,Liam Hicks,Total RBIs,Under,0.5,-375,BetMGM
2084,2025-05-17,Ke'Bryan Hayes,Total RBIs,Over,0.5,+240,BetMGM
2085,2025-05-17,Ke'Bryan Hayes,Total RBIs,Under,0.5,-325,BetMGM
2086,2025-05-17,Bryan Reynolds,Total RBIs,Over,0.5,+190,BetMGM
2087,2025-05-17,Bryan Reynolds,Total RBIs,Under,0.5,-250,BetMGM
2088,2025-05-17,Joey Bart,Total RBIs,Over,0.5,+200,BetMGM
2089,2025-05-17,Joey Bart,Total RBIs,Under,0.5,-275,BetMGM
2090,2025-05-17,Andrew McCutchen,Total RBIs,Over,0.5,+200,BetMGM
2091,2025-05-17,Andrew McCutchen,Total RBIs,Under,0.5,-275,BetMGM
2092,2025-05-17,J.T. Realmuto,Total RBIs,Over,0.5,+165,BetMGM
2093,2025-05-17,J.T. Realmuto,Total RBIs,Under,0.5,-220,BetMGM
2094,2025-05-17,Alec Bohm,Total RBIs,Over,0.5,+170,BetMGM
2095,2025-05-17,Alec Bohm,Total RBIs,Under,0.5,-225,BetMGM
2096,2025-05-17,Nick Castellanos,Total RBIs,Over,0.5,+135,BetMGM
2097,2025-05-17,Nick Castellanos,Total RBIs,Under,0.5,-175,BetMGM
2098,2025-05-17,Bryce Harper,Total RBIs,Over,0.5,+105,BetMGM
2099,2025-05-17,Bryce Harper,Total RBIs,Under,0.5,-135,BetMGM
2100,2025-05-17,Brandon Marsh,Total RBIs,Over,0.5,+185,BetMGM
2101,2025-05-17,Brandon Marsh,Total RBIs,Under,0.5,-250,BetMGM
2102,2025-05-17,Max Kepler,Total RBIs,Over,0.5,+145,BetMGM
2103,2025-05-17,Max Kepler,Total RBIs,Under,0.5,-190,BetMGM
2104,2025-05-17,Trea Turner,Total RBIs,Over,0.5,+145,BetMGM
2105,2025-05-17,Trea Turner,Total RBIs,Under,0.5,-190,BetMGM
2106,2025-05-17,Bryson Stott,Total RBIs,Over,0.5,+185,BetMGM
2107,2025-05-17,Bryson Stott,Total RBIs,Under,0.5,-250,BetMGM
2108,2025-05-17,Alexander Canario,Total RBIs,Over,0.5,+225,BetMGM
2109,2025-05-17,Alexander Canario,Total RBIs,Under,0.5,-300,BetMGM
2110,2025-05-17,Isiah Kiner-Falefa,Total RBIs,Over,0.5,+260,BetMGM
2111,2025-05-17,Isiah Kiner-Falefa,Total RBIs,Under,0.5,-375,BetMGM
2112,2025-05-17,Matt Gorski,Total RBIs,Over,0.5,+280,BetMGM
2113,2025-05-17,Matt Gorski,Total RBIs,Under,0.5,-400,BetMGM
2114,2025-05-17,Jared Triolo,Total RBIs,Over,0.5,+333,BetMGM
2115,2025-05-17,Jared Triolo,Total RBIs,Under,0.5,-500,BetMGM
2116,2025-05-17,Kyle Schwarber,Total RBIs,Over,0.5,-105,BetMGM
2117,2025-05-17,Kyle Schwarber,Total RBIs,Under,0.5,-125,BetMGM
2118,2025-05-17,Gabriel Arias,Total RBIs,Over,0.5,+190,BetMGM
2119,2025-05-17,Gabriel Arias,Total RBIs,Under,0.5,-250,BetMGM
2120,2025-05-17,José Ramírez,Total RBIs,Over,0.5,+110,BetMGM
2121,2025-05-17,José Ramírez,Total RBIs,Under,0.5,-145,BetMGM
2122,2025-05-17,Gavin Lux,Total RBIs,Over,0.5,+210,BetMGM
2123,2025-05-17,Gavin Lux,Total RBIs,Under,0.5,-285,BetMGM
2124,2025-05-17,TJ Friedl,Total RBIs,Over,0.5,+240,BetMGM
2125,2025-05-17,TJ Friedl,Total RBIs,Under,0.5,-325,BetMGM
2126,2025-05-17,Steven Kwan,Total RBIs,Over,0.5,+185,BetMGM
2127,2025-05-17,Steven Kwan,Total RBIs,Under,0.5,-250,BetMGM
2128,2025-05-17,Nolan Jones,Total RBIs,Over,0.5,+220,BetMGM
2129,2025-05-17,Nolan Jones,Total RBIs,Under,0.5,-300,BetMGM
2130,2025-05-17,Austin Hays,Total RBIs,Over,0.5,+130,BetMGM
2131,2025-05-17,Austin Hays,Total RBIs,Under,0.5,-165,BetMGM
2132,2025-05-17,Carlos Santana,Total RBIs,Over,0.5,+135,BetMGM
2133,2025-05-17,Carlos Santana,Total RBIs,Under,0.5,-175,BetMGM
2134,2025-05-17,Elly De La Cruz,Total RBIs,Over,0.5,+150,BetMGM
2135,2025-05-17,Elly De La Cruz,Total RBIs,Under,0.5,-200,BetMGM
2136,2025-05-17,Spencer Steer,Total RBIs,Over,0.5,+195,BetMGM
2137,2025-05-17,Spencer Steer,Total RBIs,Under,0.5,-275,BetMGM
