"player","team","stat","threshold","threshold_label","probability","probability_percent","american_odds","under_probability","under_probability_percent","under_american_odds"
Dominique Malonga,SEA,Rebounds,11,"11+",0.1292,12.92,674,0.8708,87.08,-674
Dominique Malonga,SEA,Rebounds,12,"12+",0.0928,9.28,978,0.9072,90.72,-978
Dominique Malonga,SEA,Rebounds,13,"13+",0.0659,6.59,1417,0.9341,93.41,-1417
Dominique Malonga,SEA,Rebounds,14,"14+",0.0476,4.76,2001,0.9524,95.24,-2001
Dominique Malonga,SEA,Rebounds,15,"15+",0.0395,3.95,2432,0.9605,96.05,-2432
Emily Engstler,WAS,"3-Pointers",1,"1+",0.2333,23.33,329,0.7667,76.67,-329
Emily Engstler,WAS,"3-Pointers",2,"2+",0.0290,2.90,3348,0.9710,97.10,-3348
Emily Engstler,WAS,"3-Pointers",3,"3+",0.0055,0.55,18082,0.9945,99.45,-18082
Emily Engstler,WAS,"3-Pointers",4,"4+",0.0013,0.13,76823,0.9987,99.87,-76823
Emily Engstler,WAS,"3-Pointers",5,"5+",0.0002,0.02,499900,0.9998,99.98,-499900
Emily Engstler,WAS,Assists,1,"1+",0.5845,58.45,-141,0.4155,41.55,141
Emily Engstler,WAS,Assists,2,"2+",0.2830,28.30,253,0.7170,71.70,-253
Emily Engstler,WAS,Assists,3,"3+",0.1063,10.63,841,0.8937,89.37,-841
Emily Engstler,WAS,Assists,4,"4+",0.0380,3.80,2532,0.9620,96.20,-2532
Emily Engstler,WAS,Assists,5,"5+",0.0212,2.12,4617,0.9788,97.88,-4617
Emily Engstler,WAS,Assists,6,"6+",0.0117,1.17,8447,0.9883,98.83,-8447
Emily Engstler,WAS,Assists,7,"7+",0.0055,0.55,18082,0.9945,99.45,-18082
Emily Engstler,WAS,Assists,8,"8+",0.0026,0.26,38362,0.9974,99.74,-38362
Emily Engstler,WAS,Assists,9,"9+",0.0015,0.15,66567,0.9985,99.85,-66567
Emily Engstler,WAS,Assists,10,"10+",0.0006,0.06,166567,0.9994,99.94,-166567
Emily Engstler,WAS,Assists,11,"11+",0.0003,0.03,333233,0.9997,99.97,-333233
Emily Engstler,WAS,Double Double,1,Double Double,0.0044,0.44,22627,0.9956,99.56,-22627
Emily Engstler,WAS,PA,1,"1+",0.9732,97.32,-3631,0.0268,2.68,3631
Emily Engstler,WAS,PA,2,"2+",0.9555,95.55,-2147,0.0445,4.45,2147
Emily Engstler,WAS,PA,3,"3+",0.9263,92.63,-1257,0.0737,7.37,1257
Emily Engstler,WAS,PA,4,"4+",0.8719,87.19,-681,0.1281,12.81,681
Emily Engstler,WAS,PA,5,"5+",0.7818,78.18,-358,0.2182,21.82,358
Emily Engstler,WAS,PA,6,"6+",0.6625,66.25,-196,0.3375,33.75,196
Emily Engstler,WAS,PA,7,"7+",0.5343,53.43,-115,0.4657,46.57,115
Emily Engstler,WAS,PA,8,"8+",0.4141,41.41,141,0.5859,58.59,-141
Emily Engstler,WAS,PA,9,"9+",0.3089,30.89,224,0.6911,69.11,-224
Emily Engstler,WAS,PA,10,"10+",0.2254,22.54,344,0.7746,77.46,-344
Emily Engstler,WAS,PA,11,"11+",0.1564,15.64,539,0.8436,84.36,-539
Emily Engstler,WAS,PA,12,"12+",0.1059,10.59,844,0.8941,89.41,-844
Emily Engstler,WAS,PA,13,"13+",0.0721,7.21,1287,0.9279,92.79,-1287
Emily Engstler,WAS,PA,14,"14+",0.0515,5.15,1842,0.9485,94.85,-1842
Emily Engstler,WAS,PA,15,"15+",0.0397,3.97,2419,0.9603,96.03,-2419
Emily Engstler,WAS,PA,16,"16+",0.0320,3.20,3025,0.9680,96.80,-3025
Emily Engstler,WAS,PA,17,"17+",0.0242,2.42,4032,0.9758,97.58,-4032
Emily Engstler,WAS,PA,18,"18+",0.0181,1.81,5425,0.9819,98.19,-5425
Emily Engstler,WAS,PA,19,"19+",0.0140,1.40,7043,0.9860,98.60,-7043
Emily Engstler,WAS,PA,20,"20+",0.0099,0.99,10001,0.9901,99.01,-10001
Emily Engstler,WAS,PA,21,"21+",0.0075,0.75,13233,0.9925,99.25,-13233
Emily Engstler,WAS,PA,22,"22+",0.0048,0.48,20733,0.9952,99.52,-20733
Emily Engstler,WAS,PA,23,"23+",0.0030,0.30,33233,0.9970,99.70,-33233
Emily Engstler,WAS,PA,24,"24+",0.0024,0.24,41567,0.9976,99.76,-41567
Emily Engstler,WAS,PA,25,"25+",0.0017,0.17,58724,0.9983,99.83,-58724
Emily Engstler,WAS,PA,26,"26+",0.0013,0.13,76823,0.9987,99.87,-76823
Emily Engstler,WAS,PA,27,"27+",0.0007,0.07,142757,0.9993,99.93,-142757
Emily Engstler,WAS,PA,28,"28+",0.0006,0.06,166567,0.9994,99.94,-166567
Emily Engstler,WAS,PA,29,"29+",0.0004,0.04,249900,0.9996,99.96,-249900
Emily Engstler,WAS,PA,30,"30+",0.0002,0.02,499900,0.9998,99.98,-499900
Emily Engstler,WAS,PA,31,"31+",0.0002,0.02,499900,0.9998,99.98,-499900
Emily Engstler,WAS,PA,32,"32+",0.0001,0.01,999900,0.9999,99.99,-999900
Emily Engstler,WAS,Points,1,"1+",0.9584,95.84,-2304,0.0416,4.16,2304
Emily Engstler,WAS,Points,2,"2+",0.9262,92.62,-1255,0.0738,7.38,1255
Emily Engstler,WAS,Points,3,"3+",0.8615,86.15,-622,0.1385,13.85,622
Emily Engstler,WAS,Points,4,"4+",0.7456,74.56,-293,0.2544,25.44,293
Emily Engstler,WAS,Points,5,"5+",0.6059,60.59,-154,0.3941,39.41,154
Emily Engstler,WAS,Points,6,"6+",0.4687,46.87,113,0.5313,53.13,-113
Emily Engstler,WAS,Points,7,"7+",0.3521,35.21,184,0.6479,64.79,-184
Emily Engstler,WAS,Points,8,"8+",0.2543,25.43,293,0.7457,74.57,-293
Emily Engstler,WAS,Points,9,"9+",0.1805,18.05,454,0.8195,81.95,-454
Emily Engstler,WAS,Points,10,"10+",0.1236,12.36,709,0.8764,87.64,-709
Emily Engstler,WAS,Points,11,"11+",0.0832,8.32,1102,0.9168,91.68,-1102
Emily Engstler,WAS,Points,12,"12+",0.0558,5.58,1692,0.9442,94.42,-1692
Emily Engstler,WAS,Points,13,"13+",0.0416,4.16,2304,0.9584,95.84,-2304
Emily Engstler,WAS,Points,14,"14+",0.0327,3.27,2958,0.9673,96.73,-2958
Emily Engstler,WAS,Points,15,"15+",0.0250,2.50,3900,0.9750,97.50,-3900
Emily Engstler,WAS,Points,16,"16+",0.0186,1.86,5276,0.9814,98.14,-5276
Emily Engstler,WAS,Points,17,"17+",0.0134,1.34,7363,0.9866,98.66,-7363
Emily Engstler,WAS,Points,18,"18+",0.0099,0.99,10001,0.9901,99.01,-10001
Emily Engstler,WAS,Points,19,"19+",0.0069,0.69,14393,0.9931,99.31,-14393
Emily Engstler,WAS,Points,20,"20+",0.0047,0.47,21177,0.9953,99.53,-21177
Emily Engstler,WAS,Points,21,"21+",0.0023,0.23,43378,0.9977,99.77,-43378
Emily Engstler,WAS,Points,22,"22+",0.0019,0.19,52532,0.9981,99.81,-52532
Emily Engstler,WAS,Points,23,"23+",0.0015,0.15,66567,0.9985,99.85,-66567
Emily Engstler,WAS,Points,24,"24+",0.0013,0.13,76823,0.9987,99.87,-76823
Emily Engstler,WAS,Points,25,"25+",0.0012,0.12,83233,0.9988,99.88,-83233
Emily Engstler,WAS,Points,26,"26+",0.0010,0.10,99900,0.9990,99.90,-99900
Emily Engstler,WAS,Points,27,"27+",0.0007,0.07,142757,0.9993,99.93,-142757
Emily Engstler,WAS,Points,28,"28+",0.0006,0.06,166567,0.9994,99.94,-166567
Emily Engstler,WAS,Points,29,"29+",0.0002,0.02,499900,0.9998,99.98,-499900
Emily Engstler,WAS,Points,30,"30+",0.0001,0.01,999900,0.9999,99.99,-999900
Emily Engstler,WAS,PR,1,"1+",0.9825,98.25,-5614,0.0175,1.75,5614
Emily Engstler,WAS,PR,2,"2+",0.9691,96.91,-3136,0.0309,3.09,3136
Emily Engstler,WAS,PR,3,"3+",0.9539,95.39,-2069,0.0461,4.61,2069
Emily Engstler,WAS,PR,4,"4+",0.9318,93.18,-1366,0.0682,6.82,1366
Emily Engstler,WAS,PR,5,"5+",0.8933,89.33,-837,0.1067,10.67,837
Emily Engstler,WAS,PR,6,"6+",0.8292,82.92,-485,0.1708,17.08,485
Emily Engstler,WAS,PR,7,"7+",0.7473,74.73,-296,0.2527,25.27,296
Emily Engstler,WAS,PR,8,"8+",0.6426,64.26,-180,0.3574,35.74,180
Emily Engstler,WAS,PR,9,"9+",0.5254,52.54,-111,0.4746,47.46,111
Emily Engstler,WAS,PR,10,"10+",0.4157,41.57,141,0.5843,58.43,-141
Emily Engstler,WAS,PR,11,"11+",0.3219,32.19,211,0.6781,67.81,-211
Emily Engstler,WAS,PR,12,"12+",0.2395,23.95,318,0.7605,76.05,-318
Emily Engstler,WAS,PR,13,"13+",0.1754,17.54,470,0.8246,82.46,-470
Emily Engstler,WAS,PR,14,"14+",0.1246,12.46,703,0.8754,87.54,-703
Emily Engstler,WAS,PR,15,"15+",0.0892,8.92,1021,0.9108,91.08,-1021
Emily Engstler,WAS,PR,16,"16+",0.0663,6.63,1408,0.9337,93.37,-1408
Emily Engstler,WAS,PR,17,"17+",0.0508,5.08,1869,0.9492,94.92,-1869
Emily Engstler,WAS,PR,18,"18+",0.0385,3.85,2497,0.9615,96.15,-2497
Emily Engstler,WAS,PR,19,"19+",0.0316,3.16,3065,0.9684,96.84,-3065
Emily Engstler,WAS,PR,20,"20+",0.0255,2.55,3822,0.9745,97.45,-3822
Emily Engstler,WAS,PR,21,"21+",0.0195,1.95,5028,0.9805,98.05,-5028
Emily Engstler,WAS,PR,22,"22+",0.0151,1.51,6523,0.9849,98.49,-6523
Emily Engstler,WAS,PR,23,"23+",0.0119,1.19,8303,0.9881,98.81,-8303
Emily Engstler,WAS,PR,24,"24+",0.0084,0.84,11805,0.9916,99.16,-11805
Emily Engstler,WAS,PR,25,"25+",0.0058,0.58,17141,0.9942,99.42,-17141
Emily Engstler,WAS,PR,26,"26+",0.0043,0.43,23156,0.9957,99.57,-23156
Emily Engstler,WAS,PR,27,"27+",0.0032,0.32,31150,0.9968,99.68,-31150
Emily Engstler,WAS,PR,28,"28+",0.0024,0.24,41567,0.9976,99.76,-41567
Emily Engstler,WAS,PR,29,"29+",0.0018,0.18,55456,0.9982,99.82,-55456
Emily Engstler,WAS,PR,30,"30+",0.0015,0.15,66567,0.9985,99.85,-66567
Emily Engstler,WAS,PR,31,"31+",0.0012,0.12,83233,0.9988,99.88,-83233
Emily Engstler,WAS,PR,32,"32+",0.0009,0.09,111011,0.9991,99.91,-111011
Emily Engstler,WAS,PR,33,"33+",0.0007,0.07,142757,0.9993,99.93,-142757
Emily Engstler,WAS,PR,34,"34+",0.0004,0.04,249900,0.9996,99.96,-249900
Emily Engstler,WAS,PR,35,"35+",0.0004,0.04,249900,0.9996,99.96,-249900
Emily Engstler,WAS,PR,36,"36+",0.0002,0.02,499900,0.9998,99.98,-499900
Emily Engstler,WAS,PR,37,"37+",0.0002,0.02,499900,0.9998,99.98,-499900
Emily Engstler,WAS,PR,38,"38+",0.0002,0.02,499900,0.9998,99.98,-499900
Emily Engstler,WAS,PRA,1,"1+",0.9876,98.76,-7965,0.0124,1.24,7965
Emily Engstler,WAS,PRA,2,"2+",0.9794,97.94,-4754,0.0206,2.06,4754
Emily Engstler,WAS,PRA,3,"3+",0.9679,96.79,-3015,0.0321,3.21,3015
Emily Engstler,WAS,PRA,4,"4+",0.9544,95.44,-2093,0.0456,4.56,2093
Emily Engstler,WAS,PRA,5,"5+",0.9344,93.44,-1424,0.0656,6.56,1424
Emily Engstler,WAS,PRA,6,"6+",0.9003,90.03,-903,0.0997,9.97,903
Emily Engstler,WAS,PRA,7,"7+",0.8459,84.59,-549,0.1541,15.41,549
Emily Engstler,WAS,PRA,8,"8+",0.7761,77.61,-347,0.2239,22.39,347
Emily Engstler,WAS,PRA,9,"9+",0.6824,68.24,-215,0.3176,31.76,215
Emily Engstler,WAS,PRA,10,"10+",0.5734,57.34,-134,0.4266,42.66,134
Emily Engstler,WAS,PRA,11,"11+",0.4643,46.43,115,0.5357,53.57,-115
Emily Engstler,WAS,PRA,12,"12+",0.3679,36.79,172,0.6321,63.21,-172
Emily Engstler,WAS,PRA,13,"13+",0.2791,27.91,258,0.7209,72.09,-258
Emily Engstler,WAS,PRA,14,"14+",0.2087,20.87,379,0.7913,79.13,-379
Emily Engstler,WAS,PRA,15,"15+",0.1533,15.33,552,0.8467,84.67,-552
Emily Engstler,WAS,PRA,16,"16+",0.1126,11.26,788,0.8874,88.74,-788
Emily Engstler,WAS,PRA,17,"17+",0.0823,8.23,1115,0.9177,91.77,-1115
Emily Engstler,WAS,PRA,18,"18+",0.0611,6.11,1537,0.9389,93.89,-1537
Emily Engstler,WAS,PRA,19,"19+",0.0471,4.71,2023,0.9529,95.29,-2023
Emily Engstler,WAS,PRA,20,"20+",0.0370,3.70,2603,0.9630,96.30,-2603
Emily Engstler,WAS,PRA,21,"21+",0.0294,2.94,3301,0.9706,97.06,-3301
Emily Engstler,WAS,PRA,22,"22+",0.0234,2.34,4174,0.9766,97.66,-4174
Emily Engstler,WAS,PRA,23,"23+",0.0181,1.81,5425,0.9819,98.19,-5425
Emily Engstler,WAS,PRA,24,"24+",0.0134,1.34,7363,0.9866,98.66,-7363
Emily Engstler,WAS,PRA,25,"25+",0.0103,1.03,9609,0.9897,98.97,-9609
Emily Engstler,WAS,PRA,26,"26+",0.0086,0.86,11528,0.9914,99.14,-11528
Emily Engstler,WAS,PRA,27,"27+",0.0065,0.65,15285,0.9935,99.35,-15285
Emily Engstler,WAS,PRA,28,"28+",0.0049,0.49,20308,0.9951,99.51,-20308
Emily Engstler,WAS,PRA,29,"29+",0.0035,0.35,28471,0.9965,99.65,-28471
Emily Engstler,WAS,PRA,30,"30+",0.0028,0.28,35614,0.9972,99.72,-35614
Emily Engstler,WAS,PRA,31,"31+",0.0021,0.21,47519,0.9979,99.79,-47519
Emily Engstler,WAS,PRA,32,"32+",0.0019,0.19,52532,0.9981,99.81,-52532
Emily Engstler,WAS,PRA,33,"33+",0.0013,0.13,76823,0.9987,99.87,-76823
Emily Engstler,WAS,PRA,34,"34+",0.0009,0.09,111011,0.9991,99.91,-111011
Emily Engstler,WAS,PRA,35,"35+",0.0007,0.07,142757,0.9993,99.93,-142757
Emily Engstler,WAS,PRA,36,"36+",0.0007,0.07,142757,0.9993,99.93,-142757
Emily Engstler,WAS,PRA,37,"37+",0.0004,0.04,249900,0.9996,99.96,-249900
Emily Engstler,WAS,PRA,38,"38+",0.0004,0.04,249900,0.9996,99.96,-249900
Emily Engstler,WAS,RA,1,"1+",0.9385,93.85,-1526,0.0615,6.15,1526
Emily Engstler,WAS,RA,2,"2+",0.8703,87.03,-671,0.1297,12.97,671
Emily Engstler,WAS,RA,3,"3+",0.7491,74.91,-299,0.2509,25.09,299
Emily Engstler,WAS,RA,4,"4+",0.5884,58.84,-143,0.4116,41.16,143
Emily Engstler,WAS,RA,5,"5+",0.4173,41.73,140,0.5827,58.27,-140
Emily Engstler,WAS,RA,6,"6+",0.2776,27.76,260,0.7224,72.24,-260
Emily Engstler,WAS,RA,7,"7+",0.1755,17.55,470,0.8245,82.45,-470
Emily Engstler,WAS,RA,8,"8+",0.1018,10.18,882,0.8982,89.82,-882
Emily Engstler,WAS,RA,9,"9+",0.0610,6.10,1539,0.9390,93.90,-1539
Emily Engstler,WAS,RA,10,"10+",0.0401,4.01,2394,0.9599,95.99,-2394
Emily Engstler,WAS,RA,11,"11+",0.0293,2.93,3313,0.9707,97.07,-3313
Emily Engstler,WAS,RA,12,"12+",0.0218,2.18,4487,0.9782,97.82,-4487
Emily Engstler,WAS,RA,13,"13+",0.0165,1.65,5961,0.9835,98.35,-5961
Emily Engstler,WAS,RA,14,"14+",0.0113,1.13,8750,0.9887,98.87,-8750
Emily Engstler,WAS,RA,15,"15+",0.0078,0.78,12721,0.9922,99.22,-12721
Emily Engstler,WAS,RA,16,"16+",0.0051,0.51,19508,0.9949,99.49,-19508
Emily Engstler,WAS,RA,17,"17+",0.0038,0.38,26216,0.9962,99.62,-26216
Emily Engstler,WAS,RA,18,"18+",0.0030,0.30,33233,0.9970,99.70,-33233
Emily Engstler,WAS,RA,19,"19+",0.0025,0.25,39900,0.9975,99.75,-39900
Emily Engstler,WAS,RA,20,"20+",0.0019,0.19,52532,0.9981,99.81,-52532
Emily Engstler,WAS,Rebounds,1,"1+",0.8750,87.50,-700,0.1250,12.50,700
Emily Engstler,WAS,Rebounds,2,"2+",0.6863,68.63,-219,0.3137,31.37,219
Emily Engstler,WAS,Rebounds,3,"3+",0.5047,50.47,-102,0.4953,49.53,102
Emily Engstler,WAS,Rebounds,4,"4+",0.3369,33.69,197,0.6631,66.31,-197
Emily Engstler,WAS,Rebounds,5,"5+",0.2074,20.74,382,0.7926,79.26,-382
Emily Engstler,WAS,Rebounds,6,"6+",0.1223,12.23,718,0.8777,87.77,-718
Emily Engstler,WAS,Rebounds,7,"7+",0.0658,6.58,1420,0.9342,93.42,-1420
Emily Engstler,WAS,Rebounds,8,"8+",0.0409,4.09,2345,0.9591,95.91,-2345
Emily Engstler,WAS,Rebounds,9,"9+",0.0290,2.90,3348,0.9710,97.10,-3348
Emily Engstler,WAS,Rebounds,10,"10+",0.0203,2.03,4826,0.9797,97.97,-4826
Emily Engstler,WAS,Rebounds,11,"11+",0.0146,1.46,6749,0.9854,98.54,-6749
Emily Engstler,WAS,Rebounds,12,"12+",0.0099,0.99,10001,0.9901,99.01,-10001
Emily Engstler,WAS,Rebounds,13,"13+",0.0064,0.64,15525,0.9936,99.36,-15525
Emily Engstler,WAS,Rebounds,14,"14+",0.0036,0.36,27678,0.9964,99.64,-27678
Emily Engstler,WAS,Rebounds,15,"15+",0.0028,0.28,35614,0.9972,99.72,-35614
Emily Engstler,WAS,Triple Double,1,Triple Double,0.0001,0.01,999900,0.9999,99.99,-999900
Erica Wheeler,SEA,"3-Pointers",1,"1+",0.2908,29.08,244,0.7092,70.92,-244
Erica Wheeler,SEA,"3-Pointers",2,"2+",0.0438,4.38,2183,0.9562,95.62,-2183
Erica Wheeler,SEA,"3-Pointers",3,"3+",0.0129,1.29,7652,0.9871,98.71,-7652
Erica Wheeler,SEA,"3-Pointers",4,"4+",0.0030,0.30,33233,0.9970,99.70,-33233
Erica Wheeler,SEA,"3-Pointers",5,"5+",0.0007,0.07,142757,0.9993,99.93,-142757
Erica Wheeler,SEA,Assists,1,"1+",0.7504,75.04,-301,0.2496,24.96,301
Erica Wheeler,SEA,Assists,2,"2+",0.4261,42.61,135,0.5739,57.39,-135
Erica Wheeler,SEA,Assists,3,"3+",0.1834,18.34,445,0.8166,81.66,-445
Erica Wheeler,SEA,Assists,4,"4+",0.0626,6.26,1497,0.9374,93.74,-1497
Erica Wheeler,SEA,Assists,5,"5+",0.0300,3.00,3233,0.9700,97.00,-3233
Erica Wheeler,SEA,Assists,6,"6+",0.0151,1.51,6523,0.9849,98.49,-6523
Erica Wheeler,SEA,Assists,7,"7+",0.0067,0.67,14825,0.9933,99.33,-14825
Erica Wheeler,SEA,Assists,8,"8+",0.0029,0.29,34383,0.9971,99.71,-34383
Erica Wheeler,SEA,Assists,9,"9+",0.0015,0.15,66567,0.9985,99.85,-66567
Erica Wheeler,SEA,Assists,10,"10+",0.0009,0.09,111011,0.9991,99.91,-111011
Erica Wheeler,SEA,Assists,11,"11+",0.0005,0.05,199900,0.9995,99.95,-199900
Erica Wheeler,SEA,Assists,12,"12+",0.0001,0.01,999900,0.9999,99.99,-999900
Erica Wheeler,SEA,Double Double,1,Double Double,0.0003,0.03,333233,0.9997,99.97,-333233
Erica Wheeler,SEA,PA,1,"1+",0.9796,97.96,-4802,0.0204,2.04,4802
Erica Wheeler,SEA,PA,2,"2+",0.9599,95.99,-2394,0.0401,4.01,2394
Erica Wheeler,SEA,PA,3,"3+",0.9359,93.59,-1460,0.0641,6.41,1460
Erica Wheeler,SEA,PA,4,"4+",0.8967,89.67,-868,0.1033,10.33,868
Erica Wheeler,SEA,PA,5,"5+",0.8145,81.45,-439,0.1855,18.55,439
Erica Wheeler,SEA,PA,6,"6+",0.6995,69.95,-233,0.3005,30.05,233
Erica Wheeler,SEA,PA,7,"7+",0.5707,57.07,-133,0.4293,42.93,133
Erica Wheeler,SEA,PA,8,"8+",0.4386,43.86,128,0.5614,56.14,-128
Erica Wheeler,SEA,PA,9,"9+",0.3252,32.52,208,0.6748,67.48,-208
Erica Wheeler,SEA,PA,10,"10+",0.2355,23.55,325,0.7645,76.45,-325
Erica Wheeler,SEA,PA,11,"11+",0.1620,16.20,517,0.8380,83.80,-517
Erica Wheeler,SEA,PA,12,"12+",0.1074,10.74,831,0.8926,89.26,-831
Erica Wheeler,SEA,PA,13,"13+",0.0730,7.30,1270,0.9270,92.70,-1270
Erica Wheeler,SEA,PA,14,"14+",0.0524,5.24,1808,0.9476,94.76,-1808
Erica Wheeler,SEA,PA,15,"15+",0.0384,3.84,2504,0.9616,96.16,-2504
Erica Wheeler,SEA,PA,16,"16+",0.0296,2.96,3278,0.9704,97.04,-3278
Erica Wheeler,SEA,PA,17,"17+",0.0244,2.44,3998,0.9756,97.56,-3998
Erica Wheeler,SEA,PA,18,"18+",0.0191,1.91,5136,0.9809,98.09,-5136
Erica Wheeler,SEA,PA,19,"19+",0.0145,1.45,6797,0.9855,98.55,-6797
Erica Wheeler,SEA,PA,20,"20+",0.0111,1.11,8909,0.9889,98.89,-8909
Erica Wheeler,SEA,PA,21,"21+",0.0080,0.80,12400,0.9920,99.20,-12400
Erica Wheeler,SEA,PA,22,"22+",0.0051,0.51,19508,0.9949,99.49,-19508
Erica Wheeler,SEA,PA,23,"23+",0.0035,0.35,28471,0.9965,99.65,-28471
Erica Wheeler,SEA,PA,24,"24+",0.0023,0.23,43378,0.9977,99.77,-43378
Erica Wheeler,SEA,PA,25,"25+",0.0013,0.13,76823,0.9987,99.87,-76823
Erica Wheeler,SEA,PA,26,"26+",0.0008,0.08,124900,0.9992,99.92,-124900
Erica Wheeler,SEA,PA,27,"27+",0.0005,0.05,199900,0.9995,99.95,-199900
Erica Wheeler,SEA,PA,28,"28+",0.0005,0.05,199900,0.9995,99.95,-199900
Erica Wheeler,SEA,PA,29,"29+",0.0003,0.03,333233,0.9997,99.97,-333233
Erica Wheeler,SEA,PA,30,"30+",0.0002,0.02,499900,0.9998,99.98,-499900
Erica Wheeler,SEA,PA,31,"31+",0.0002,0.02,499900,0.9998,99.98,-499900
Erica Wheeler,SEA,PA,32,"32+",0.0002,0.02,499900,0.9998,99.98,-499900
Erica Wheeler,SEA,PA,33,"33+",0.0001,0.01,999900,0.9999,99.99,-999900
Erica Wheeler,SEA,Points,1,"1+",0.9513,95.13,-1953,0.0487,4.87,1953
Erica Wheeler,SEA,Points,2,"2+",0.9188,91.88,-1132,0.0812,8.12,1132
Erica Wheeler,SEA,Points,3,"3+",0.8362,83.62,-511,0.1638,16.38,511
Erica Wheeler,SEA,Points,4,"4+",0.7131,71.31,-249,0.2869,28.69,249
Erica Wheeler,SEA,Points,5,"5+",0.5724,57.24,-134,0.4276,42.76,134
Erica Wheeler,SEA,Points,6,"6+",0.4392,43.92,128,0.5608,56.08,-128
Erica Wheeler,SEA,Points,7,"7+",0.3201,32.01,212,0.6799,67.99,-212
Erica Wheeler,SEA,Points,8,"8+",0.2301,23.01,335,0.7699,76.99,-335
Erica Wheeler,SEA,Points,9,"9+",0.1542,15.42,549,0.8458,84.58,-549
Erica Wheeler,SEA,Points,10,"10+",0.1034,10.34,867,0.8966,89.66,-867
Erica Wheeler,SEA,Points,11,"11+",0.0685,6.85,1360,0.9315,93.15,-1360
Erica Wheeler,SEA,Points,12,"12+",0.0464,4.64,2055,0.9536,95.36,-2055
Erica Wheeler,SEA,Points,13,"13+",0.0357,3.57,2701,0.9643,96.43,-2701
Erica Wheeler,SEA,Points,14,"14+",0.0275,2.75,3536,0.9725,97.25,-3536
Erica Wheeler,SEA,Points,15,"15+",0.0218,2.18,4487,0.9782,97.82,-4487
Erica Wheeler,SEA,Points,16,"16+",0.0162,1.62,6073,0.9838,98.38,-6073
Erica Wheeler,SEA,Points,17,"17+",0.0120,1.20,8233,0.9880,98.80,-8233
Erica Wheeler,SEA,Points,18,"18+",0.0084,0.84,11805,0.9916,99.16,-11805
Erica Wheeler,SEA,Points,19,"19+",0.0047,0.47,21177,0.9953,99.53,-21177
Erica Wheeler,SEA,Points,20,"20+",0.0029,0.29,34383,0.9971,99.71,-34383
Erica Wheeler,SEA,Points,21,"21+",0.0018,0.18,55456,0.9982,99.82,-55456
Erica Wheeler,SEA,Points,22,"22+",0.0015,0.15,66567,0.9985,99.85,-66567
Erica Wheeler,SEA,Points,23,"23+",0.0013,0.13,76823,0.9987,99.87,-76823
Erica Wheeler,SEA,Points,24,"24+",0.0008,0.08,124900,0.9992,99.92,-124900
Erica Wheeler,SEA,Points,25,"25+",0.0005,0.05,199900,0.9995,99.95,-199900
Erica Wheeler,SEA,Points,26,"26+",0.0005,0.05,199900,0.9995,99.95,-199900
Erica Wheeler,SEA,Points,27,"27+",0.0004,0.04,249900,0.9996,99.96,-249900
Erica Wheeler,SEA,Points,28,"28+",0.0002,0.02,499900,0.9998,99.98,-499900
Erica Wheeler,SEA,Points,29,"29+",0.0001,0.01,999900,0.9999,99.99,-999900
Erica Wheeler,SEA,PR,1,"1+",0.9670,96.70,-2930,0.0330,3.30,2930
Erica Wheeler,SEA,PR,2,"2+",0.9423,94.23,-1633,0.0577,5.77,1633
Erica Wheeler,SEA,PR,3,"3+",0.8995,89.95,-895,0.1005,10.05,895
Erica Wheeler,SEA,PR,4,"4+",0.8148,81.48,-440,0.1852,18.52,440
Erica Wheeler,SEA,PR,5,"5+",0.6949,69.49,-228,0.3051,30.51,228
Erica Wheeler,SEA,PR,6,"6+",0.5574,55.74,-126,0.4426,44.26,126
Erica Wheeler,SEA,PR,7,"7+",0.4225,42.25,137,0.5775,57.75,-137
Erica Wheeler,SEA,PR,8,"8+",0.3138,31.38,219,0.6862,68.62,-219
Erica Wheeler,SEA,PR,9,"9+",0.2253,22.53,344,0.7747,77.47,-344
Erica Wheeler,SEA,PR,10,"10+",0.1567,15.67,538,0.8433,84.33,-538
Erica Wheeler,SEA,PR,11,"11+",0.1024,10.24,877,0.8976,89.76,-877
Erica Wheeler,SEA,PR,12,"12+",0.0680,6.80,1371,0.9320,93.20,-1371
Erica Wheeler,SEA,PR,13,"13+",0.0485,4.85,1962,0.9515,95.15,-1962
Erica Wheeler,SEA,PR,14,"14+",0.0359,3.59,2686,0.9641,96.41,-2686
Erica Wheeler,SEA,PR,15,"15+",0.0272,2.72,3576,0.9728,97.28,-3576
Erica Wheeler,SEA,PR,16,"16+",0.0211,2.11,4639,0.9789,97.89,-4639
Erica Wheeler,SEA,PR,17,"17+",0.0170,1.70,5782,0.9830,98.30,-5782
Erica Wheeler,SEA,PR,18,"18+",0.0116,1.16,8521,0.9884,98.84,-8521
Erica Wheeler,SEA,PR,19,"19+",0.0084,0.84,11805,0.9916,99.16,-11805
Erica Wheeler,SEA,PR,20,"20+",0.0055,0.55,18082,0.9945,99.45,-18082
Erica Wheeler,SEA,PR,21,"21+",0.0034,0.34,29312,0.9966,99.66,-29312
Erica Wheeler,SEA,PR,22,"22+",0.0029,0.29,34383,0.9971,99.71,-34383
Erica Wheeler,SEA,PR,23,"23+",0.0021,0.21,47519,0.9979,99.79,-47519
Erica Wheeler,SEA,PR,24,"24+",0.0014,0.14,71329,0.9986,99.86,-71329
